Date,time,latitude,longitude,sstAnom,site
3/31/24,2024-03-31T09:00:00Z,38.38,-74.81,1.529,A2M
4/1/24,2024-04-01T09:00:00Z,38.38,-74.81,1.454,A2M
4/2/24,2024-04-02T09:00:00Z,38.38,-74.81,1.12,A2M
4/3/24,2024-04-03T09:00:00Z,38.38,-74.81,1.028,A2M
4/4/24,2024-04-04T09:00:00Z,38.38,-74.81,0.806,A2M
4/5/24,2024-04-05T09:00:00Z,38.38,-74.81,0.506,A2M
4/6/24,2024-04-06T09:00:00Z,38.38,-74.81,0.218,A2M
4/7/24,2024-04-07T09:00:00Z,38.38,-74.81,0.534,A2M
4/8/24,2024-04-08T09:00:00Z,38.38,-74.81,0.576,A2M
4/9/24,2024-04-09T09:00:00Z,38.38,-74.81,0.264,A2M
4/10/24,2024-04-10T09:00:00Z,38.38,-74.81,0.305,A2M
4/11/24,2024-04-11T09:00:00Z,38.38,-74.81,1.075,A2M
4/12/24,2024-04-12T09:00:00Z,38.38,-74.81,0.913,A2M
4/13/24,2024-04-13T09:00:00Z,38.38,-74.81,1.129,A2M
4/14/24,2024-04-14T09:00:00Z,38.38,-74.81,1.12,A2M
4/15/24,2024-04-15T09:00:00Z,38.38,-74.81,1.973,A2M
4/16/24,2024-04-16T09:00:00Z,38.38,-74.81,2.41,A2M
4/17/24,2024-04-17T09:00:00Z,38.38,-74.81,2.286,A2M
