"time","bottom_temp","sst","sss","zeta","dist_shore_km","dist_OC_km","dist_200m_km","dist_MO_km","dist_RTWB_km","dist_NB_km","depth_m"
2014-11-20,12.7507600784302,12.7157974243164,32.6936531066895,-0.326896488666534,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-21,12.3210649490356,12.2972383499146,32.6706809997559,-0.370037794113159,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-22,12.0107221603394,11.9628267288208,32.727367401123,-0.286000460386276,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-23,11.6256637573242,11.5948905944824,32.6627388000488,-0.34139421582222,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-24,11.820839881897,11.8551092147827,32.7538452148438,-0.0791266486048698,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-25,12.4804191589355,11.812029838562,32.6698837280273,-0.0819034576416016,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-26,12.4050951004028,11.8038816452026,32.6938438415527,0.0497228763997555,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-27,12.6371955871582,12.5609092712402,32.6495208740234,0.094523511826992,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-28,12.2303647994995,12.1667604446411,32.572696685791,-0.139544203877449,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-29,11.880030632019,11.8109407424927,32.5499229431152,-0.119042433798313,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-11-30,12.2301120758057,11.9202871322632,32.5948524475098,-0.599330544471741,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-01,12.1741600036621,10.7066040039062,32.4582786560059,-0.160110160708427,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-02,11.7386131286621,10.9911623001099,32.631519317627,-0.0790896341204643,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-03,11.7465896606445,11.6936159133911,32.7971305847168,0.0291615072637796,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-04,11.5538320541382,11.3795776367188,32.6469841003418,-0.199337527155876,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-05,11.3384599685669,11.3243789672852,32.6581878662109,-0.128116309642792,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-06,10.9101610183716,11.1601448059082,32.6671676635742,0.047938883304596,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-07,11.0257272720337,10.9080934524536,32.6506690979004,0.0886706113815308,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-08,10.766900062561,10.752854347229,32.9009895324707,0.307280629873276,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-09,10.4615507125854,10.4662704467773,32.7804641723633,0.501197636127472,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-10,10.0661153793335,10.018551826477,32.6041831970215,0.125669911503792,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-11,9.71672344207764,9.48968982696533,32.4135856628418,-0.150712221860886,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-12,9.25876712799072,8.33593940734863,31.9432830810547,-0.20868444442749,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-13,9.05539035797119,8.28456211090088,32.0127182006836,-0.134330824017525,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-14,8.74902534484863,8.22946071624756,32.0814094543457,-0.108108937740326,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-15,8.62358570098877,8.4548282623291,32.3965644836426,-0.165634453296661,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-16,8.8117151260376,7.7443790435791,31.7691192626953,-0.0788593739271164,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-17,8.97893142700195,7.43884897232056,31.1018543243408,-0.0675656422972679,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-18,9.00214195251465,8.07312488555908,31.1706447601318,-0.23222690820694,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-19,9.24488830566406,7.83753347396851,31.4228534698486,-0.26898780465126,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-20,9.33248615264893,7.96987962722778,31.7270069122314,-0.252844005823135,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-21,9.56848335266113,7.83300971984863,31.7907409667969,-0.212449476122856,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-22,9.36833953857422,7.79532241821289,31.8120059967041,-0.189550280570984,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-23,9.0706148147583,8.15291881561279,31.8710155487061,-0.047965232282877,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-24,8.1504716873169,8.32695293426514,31.8839492797852,-0.0288116242736578,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-25,8.31209468841553,7.90781259536743,31.2144069671631,-0.15748792886734,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-26,8.20755481719971,7.75967216491699,31.1245822906494,-0.380897969007492,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-27,8.2270336151123,7.39621925354004,31.0343227386475,-0.309574335813522,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-28,8.38465404510498,7.3313889503479,30.9838008880615,-0.213855430483818,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-29,8.49330902099609,7.55119943618774,30.9922504425049,-0.209731936454773,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-30,8.77543449401855,8.28976726531982,31.4267253875732,-0.168229162693024,21.4,23.1,83.3,5.3,16.3,13.5,24
2014-12-31,8.70522880554199,8.40555381774902,31.7173633575439,-0.588873565196991,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-01,8.88879585266113,7.70271682739258,31.4232025146484,-0.2836112678051,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-02,8.71814823150635,7.01970624923706,31.0317459106445,-0.45541501045227,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-03,8.64232349395752,7.08111333847046,31.346061706543,-0.35977491736412,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-04,8.8516149520874,7.3765983581543,31.5155277252197,-0.177098751068115,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-05,9.07530212402344,7.75533676147461,31.9463596343994,-0.458118826150894,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-06,9.05564022064209,7.87740850448608,32.1940879821777,-0.470445662736893,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-07,9.05792903900146,7.70685911178589,32.2121620178223,-0.405506163835526,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-08,7.24822759628296,6.72574996948242,32.5232963562012,-0.494720607995987,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-09,6.33515214920044,6.27383470535278,32.5055389404297,-0.483511716127396,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-10,6.46252489089966,6.37025880813599,32.5963401794434,-0.579429566860199,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-11,5.2537636756897,5.02424001693726,32.4848937988281,-0.489806532859802,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-12,5.52277374267578,5.09840106964111,32.4811477661133,-0.337242990732193,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-13,5.58452987670898,5.15789842605591,32.4651374816895,-0.319049924612045,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-14,6.72659301757812,6.71100425720215,32.7302894592285,-0.0823207572102547,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-15,6.08721208572388,6.07451438903809,32.4482727050781,-0.128020092844963,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-16,6.1909008026123,5.29620885848999,31.9912700653076,-0.326228827238083,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-17,6.40354299545288,5.43099021911621,31.8492965698242,-0.404647976160049,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-18,6.66319036483765,5.2532057762146,31.7301425933838,-0.23652982711792,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-19,6.92197370529175,5.06259202957153,31.479642868042,-0.289076745510101,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-20,6.43899774551392,4.67681217193604,31.5774097442627,-0.352308124303818,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-21,6.1493034362793,4.99180221557617,31.822021484375,-0.326487749814987,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-22,6.0621452331543,5.45244836807251,32.2719612121582,-0.278356164693832,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-23,6.04214429855347,5.7857723236084,32.2206344604492,-0.238059937953949,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-24,5.94529104232788,5.85568761825562,32.2660331726074,-0.0476561784744263,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-25,6.10694885253906,5.41926717758179,32.1384468078613,-0.271255195140839,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-26,5.6827449798584,4.53140592575073,31.6072540283203,-0.00743327522650361,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-27,5.13160753250122,5.10796642303467,32.4799308776855,0.274413138628006,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-28,4.64543676376343,4.59748220443726,32.5915565490723,-0.0113479271531105,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-29,4.23193454742432,4.04380798339844,32.5072212219238,-0.191850960254669,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-30,4.55307626724243,3.57869648933411,31.7607669830322,-0.153263315558434,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-01-31,4.03396463394165,3.77484345436096,32.3935127258301,-0.400499105453491,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-01,3.88494777679443,3.37139821052551,32.077709197998,-0.328339278697968,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-02,4.38189649581909,3.21784949302673,31.6810970306396,-0.145303606987,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-03,4.23553514480591,3.65128803253174,32.1959419250488,-0.401223987340927,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-04,3.44512343406677,3.93683815002441,32.2284278869629,-0.354434877634048,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-05,4.06601190567017,3.41509056091309,31.7634353637695,-0.302342861890793,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-06,4.05838632583618,3.85365796089172,32.7068557739258,-0.380172103643417,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-07,4.11730432510376,3.11604976654053,32.1670036315918,-0.365992903709412,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-08,4.3039927482605,3.08737206459045,31.9971141815186,-0.174033641815186,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-09,4.3018593788147,3.3533399105072,32.0809593200684,0.025499114766717,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-10,2.77806973457336,2.77355647087097,32.6669845581055,0.213167145848274,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-11,2.90518665313721,2.90025734901428,32.9403762817383,0.217396482825279,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-12,3.11491179466248,2.79084992408752,32.788932800293,0.0736808255314827,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-13,3.08319973945618,2.71196556091309,32.6056785583496,-0.194525301456451,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-14,2.97879981994629,2.43241715431213,32.5575828552246,-0.114476226270199,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-15,3.10880374908447,2.6339693069458,32.6528129577637,-0.279269248247147,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-16,1.8735738992691,1.81101143360138,32.7972831726074,-0.397259622812271,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-17,1.62155997753143,1.1559511423111,32.5105743408203,-0.239434167742729,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-18,1.69234037399292,1.3314403295517,32.6635856628418,-0.119976818561554,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-19,1.89585256576538,1.51520359516144,32.6436347961426,-0.261864215135574,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-20,1.0916553735733,0.890977621078491,32.444522857666,-0.547845363616943,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-21,1.25387632846832,0.550389587879181,32.2910346984863,-0.493035703897476,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-22,2.06743288040161,1.95862197875977,32.3769111633301,-0.280996292829514,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-23,2.06600117683411,1.8126939535141,32.2671012878418,-0.354272872209549,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-24,1.80010163784027,1.57607269287109,32.5473213195801,-0.342712849378586,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-25,1.92428874969482,1.45706808567047,32.2713356018066,-0.214159354567528,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-26,2.07230877876282,1.65307033061981,32.3535614013672,-0.193482160568237,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-27,2.37051320075989,2.01122570037842,32.5871620178223,-0.337137192487717,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-02-28,1.70362365245819,1.40745580196381,32.1856727600098,-0.47630175948143,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-01,1.75586569309235,1.52696669101715,32.3695411682129,-0.369469434022903,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-02,1.87555420398712,1.53114235401154,32.0188827514648,-0.357616305351257,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-03,2.9381902217865,2.18952584266663,31.6422786712646,-0.384499460458755,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-04,3.21013164520264,2.32805514335632,31.4309921264648,-0.250233381986618,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-05,3.3600766658783,2.35570335388184,31.3253116607666,-0.313161611557007,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-06,2.47910571098328,1.99297416210175,32.5222587585449,-0.353925913572311,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-07,2.05782914161682,1.39961004257202,32.2490425109863,-0.359960705041885,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-08,2.36438417434692,1.64969336986542,31.3874568939209,-0.456839114427567,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-09,2.90080142021179,3.02127766609192,31.2261047363281,-0.362571328878403,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-10,3.08694648742676,3.46336531639099,31.1885223388672,-0.316591531038284,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-11,3.22238373756409,3.90302729606628,31.0594787597656,-0.292740195989609,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-12,2.46158647537231,2.36076641082764,31.2098865509033,-0.513940513134003,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-13,2.56071305274963,2.46080422401428,31.4066829681396,-0.379370599985123,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-14,2.5455915927887,2.64363789558411,31.6085739135742,-0.171214580535889,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-15,2.74803948402405,2.6358859539032,31.6137447357178,-0.24694436788559,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-16,2.92853927612305,3.19728589057922,31.7805233001709,-0.297662168741226,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-17,3.27544188499451,3.49135851860046,31.863130569458,-0.113571532070637,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-18,2.95843863487244,3.29571437835693,31.9949054718018,-0.356086134910583,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-19,2.80425047874451,3.15681195259094,32.0663452148438,-0.43234121799469,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-20,2.97773241996765,3.27622771263123,32.1554527282715,-0.243158891797066,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-21,2.69082951545715,3.46057796478271,32.432445526123,-0.0678205862641335,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-22,3.01495099067688,3.46508121490479,31.2164707183838,-0.227103993296623,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-23,3.04260420799255,3.73189234733582,31.5736408233643,-0.256299167871475,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-24,3.58709073066711,3.78501677513123,31.7228221893311,-0.378687500953674,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-25,3.76826119422913,4.08474731445312,32.0889511108398,-0.321212530136108,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-26,3.93219017982483,4.69067049026489,31.4102916717529,-0.188917621970177,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-27,4.52544546127319,5.03593015670776,31.1416759490967,-0.151415064930916,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-28,4.60546731948853,5.14855146408081,31.5919876098633,-0.198757708072662,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-29,4.60258722305298,4.88224029541016,31.9425659179688,-0.225240215659142,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-30,3.19321370124817,3.74035906791687,31.8677291870117,-0.204447880387306,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-03-31,3.44393444061279,3.80669713020325,31.4164485931396,-0.19042082130909,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-01,3.55623149871826,4.20574855804443,31.5448703765869,-0.220321834087372,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-02,2.97273135185242,4.41178274154663,31.6251010894775,-0.265233218669891,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-03,3.29708886146545,4.21937608718872,31.592752456665,-0.312347143888474,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-04,3.80070662498474,4.79922819137573,31.8326511383057,-0.349334210157394,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-05,4.20666074752808,5.30336284637451,31.8958282470703,-0.432847291231155,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-06,4.46627426147461,5.59971475601196,31.7870922088623,-0.414600253105164,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-07,4.74833917617798,5.94874238967896,31.8730869293213,-0.312004178762436,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-08,5.11598348617554,6.64470481872559,31.759744644165,-0.152199909090996,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-09,4.3411750793457,6.98066902160645,31.3455219268799,-0.0578483641147614,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-10,4.58279895782471,6.96848678588867,31.564567565918,-0.0282977689057589,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-11,4.07543754577637,6.39010381698608,31.6118392944336,-0.227793499827385,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-12,4.14382410049438,6.72573709487915,31.617166519165,-0.36206579208374,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-13,4.31902074813843,7.18173456192017,31.5506267547607,-0.280000507831573,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-14,4.32818269729614,7.2272777557373,31.3423824310303,-0.264438092708588,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-15,4.39207935333252,7.54972887039185,31.5171985626221,-0.298329085111618,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-16,4.51676750183105,8.10383701324463,31.5576267242432,-0.330740809440613,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-17,4.87397289276123,8.78747844696045,31.5032520294189,-0.248936012387276,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-18,5.00534009933472,9.33916568756104,31.4158172607422,-0.302537739276886,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-19,5.10412168502808,9.60099124908447,31.4847240447998,-0.236516311764717,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-20,3.96591281890869,8.46877861022949,31.6192321777344,-0.0335810221731663,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-21,3.98966097831726,8.68271827697754,31.1864376068115,-0.0673328414559364,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-22,4.11834144592285,9.21240711212158,30.977294921875,-0.116823099553585,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-23,5.35057210922241,9.31967258453369,31.2849655151367,-0.153059840202332,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-24,5.68426942825317,9.09473323822021,31.5076923370361,-0.235168993473053,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-25,5.94016790390015,9.06403350830078,31.7417678833008,-0.155852168798447,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-26,5.69829368591309,8.78438663482666,31.8308162689209,-0.060175683349371,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-27,5.8314995765686,9.15720176696777,31.8073883056641,-0.0619269274175167,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-28,6.07564735412598,9.4375696182251,31.7246627807617,-0.138756230473518,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-29,6.37326622009277,10.3336935043335,31.2346858978271,-0.105553425848484,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-04-30,6.49319648742676,11.5129432678223,29.0526428222656,-0.035705704241991,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-01,6.46753644943237,11.440432548523,30.0599765777588,-0.00885150115936995,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-02,5.55769729614258,9.45212459564209,31.9764957427979,-0.0496647097170353,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-03,5.60532140731812,10.3656663894653,31.0280590057373,-0.172550395131111,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-04,5.9173641204834,11.6661767959595,29.6863574981689,-0.255571573972702,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-05,6.26737451553345,12.1661834716797,29.8360900878906,-0.316052466630936,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-06,6.72111940383911,12.6602716445923,30.4179744720459,-0.315007120370865,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-07,6.7060604095459,13.2248840332031,30.5845279693604,-0.255658507347107,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-08,6.73591470718384,14.4648056030273,30.7768173217773,-0.242348298430443,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-09,6.67761564254761,14.9811058044434,30.8037128448486,-0.174924358725548,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-10,6.37134408950806,15.3904342651367,30.7213363647461,-0.149208351969719,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-11,7.17327356338501,16.0219573974609,30.4797992706299,-0.157435908913612,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-12,7.2718358039856,16.5293521881104,30.915641784668,-0.117934316396713,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-13,7.36307668685913,14.1261682510376,31.3468627929688,-0.284854114055634,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-14,7.2022852897644,12.9798431396484,31.5542316436768,-0.28424260020256,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-15,6.7916407585144,13.4015951156616,31.6245651245117,-0.290118902921677,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-16,6.73469543457031,13.9252662658691,31.768684387207,-0.232926726341248,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-17,7.72379875183105,15.4584169387817,31.5942821502686,-0.255034655332565,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-18,7.91336393356323,16.0344753265381,31.5743408203125,-0.19274777173996,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-19,7.84055709838867,16.6818561553955,31.6085605621338,-0.0739340260624886,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-20,9.38699531555176,16.3233013153076,31.7027187347412,-0.116897292435169,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-21,9.66091728210449,15.5793142318726,31.8460636138916,-0.114013612270355,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-22,9.78059101104736,14.8565721511841,32.0581817626953,-0.120474956929684,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-23,10.5494346618652,14.7208642959595,32.5029029846191,-0.294228106737137,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-24,10.5305871963501,15.0483770370483,32.3877716064453,-0.319636523723602,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-25,10.8084058761597,16.1139049530029,32.0562591552734,-0.347342610359192,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-26,11.0650949478149,16.6695022583008,32.123779296875,-0.332159578800201,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-27,11.3579177856445,16.9967823028564,32.0344429016113,-0.320036619901657,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-28,11.7360877990723,16.8183708190918,32.2925148010254,-0.289343267679214,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-29,12.9294319152832,17.922700881958,32.3827362060547,-0.320484310388565,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-30,13.0912828445435,18.5544815063477,32.4774513244629,-0.270287454128265,21.4,23.1,83.3,5.3,16.3,13.5,24
2015-05-31,13.0733709335327,18.2190990447998,32.6641159057617,-0.2677943110466,21.4,23.1,83.3,5.3,16.3,13.5,24
