"time","bottom_temp","sst","sss","zeta","dist_shore_km","dist_OC_km","dist_200m_km","dist_MO_km","dist_RTWB_km","dist_NB_km","depth_m"
2017-07-29,12.9390821456909,23.4406890869141,31.8177013397217,0.182191714644432,36,37.6,67.9,10.4,0.7,17.8,32
2017-07-30,15.7004289627075,21.8976573944092,32.1762351989746,0.15560419857502,36,37.6,67.9,10.4,0.7,17.8,32
2017-07-31,15.8296155929565,21.7350311279297,32.1779861450195,0.0199931357055902,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-01,13.9928245544434,22.5935649871826,32.1973876953125,-0.0277987699955702,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-02,13.1430082321167,23.4501514434814,32.1985702514648,-0.0540960915386677,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-03,12.6244659423828,23.9442749023438,32.1978073120117,-0.0217201095074415,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-04,12.9376230239868,23.7694759368896,32.2943229675293,-0.0272677410393953,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-05,12.7150945663452,24.0246200561523,32.2401847839355,0.0173974577337503,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-06,12.4399490356445,23.8459701538086,32.2584495544434,-0.0851951763033867,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-07,12.1365804672241,23.9960708618164,32.3296089172363,-0.0888910666108131,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-08,12.1785860061646,23.7741622924805,32.1043014526367,-0.0194638930261135,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-09,12.8579206466675,24.0288639068604,32.1529731750488,-0.124636925756931,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-10,13.5322904586792,24.4432983398438,32.3069038391113,-0.156187072396278,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-11,13.6086530685425,24.4737529754639,32.315357208252,-0.121110431849957,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-12,13.5319623947144,24.5383625030518,32.2769050598145,-0.0398456268012524,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-13,13.7913980484009,25.3628101348877,32.2250328063965,-0.0341101139783859,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-14,13.6141128540039,25.5755100250244,32.2236289978027,-0.0425870232284069,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-15,13.5484952926636,25.7302551269531,32.2019729614258,0.0401541031897068,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-16,12.531397819519,25.760274887085,32.1803092956543,-0.0127825625240803,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-17,12.5333852767944,25.6378784179688,32.1155738830566,-0.0420209057629108,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-18,12.2895317077637,25.5334148406982,32.0900535583496,-0.00554795330390334,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-19,13.2926025390625,25.3414840698242,31.9645595550537,-0.0529634356498718,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-20,13.3069229125977,25.3987979888916,31.9275360107422,-0.0886600837111473,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-21,13.4493551254272,25.4757308959961,31.892240524292,-0.122000195086002,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-22,13.9850912094116,26.1297245025635,32.1686897277832,-0.0986543670296669,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-23,13.4888048171997,26.3585796356201,32.2545204162598,-0.0496168248355389,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-24,13.3591423034668,26.4336318969727,32.2408180236816,0.0030747726559639,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-25,14.6505250930786,25.6452045440674,32.1323890686035,-0.0364531017839909,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-26,14.7303924560547,25.470832824707,32.0482902526855,-0.0668625608086586,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-27,14.7506256103516,24.871826171875,31.9337100982666,-0.0515172891318798,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-28,17.3345623016357,24.1465759277344,31.7093257904053,0.0483966507017612,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-29,17.8541965484619,23.737096786499,31.6359481811523,0.162287309765816,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-30,19.7246570587158,22.9219360351562,31.5224704742432,0.23227970302105,36,37.6,67.9,10.4,0.7,17.8,32
2017-08-31,17.6483840942383,23.6971302032471,31.6121768951416,0.0618908815085888,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-01,16.2675971984863,23.7115573883057,31.6273441314697,0.0448505245149136,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-02,16.3630352020264,23.028829574585,31.593729019165,-0.00769955152645707,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-03,15.4846000671387,22.6243667602539,31.5772533416748,0.0420088917016983,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-04,14.8831014633179,22.4366207122803,31.5123672485352,-0.0193334706127644,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-05,13.7300024032593,22.7537784576416,31.5698547363281,-0.0677882805466652,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-06,13.8428239822388,22.7673187255859,31.6406650543213,-0.0527175106108189,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-07,13.8946619033813,22.5775985717773,31.5637588500977,-0.0352293848991394,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-08,14.0464477539062,22.3906230926514,31.5404415130615,-0.172610640525818,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-09,14.0243997573853,22.3174686431885,31.5930156707764,-0.102411568164825,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-10,14.404034614563,22.0033359527588,31.6095752716064,-0.0597951002418995,36,37.6,67.9,10.4,0.7,17.8,32
2017-09-11,15.1575727462769,21.6733837127686,31.6038188934326,-0.0574992299079895,36,37.6,67.9,10.4,0.7,17.8,32
