Date,Year,Month,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,DailyOccurrence,Site,DeviceType,Period
3/28/17,2017,3,6.147359848,6.284017563,32.57946777,0.0039,-0.159153715,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/28/17,2017,3,5.537202358,6.148211002,31.86429787,0.025458694,-0.153373733,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/29/17,2017,3,7.038297176,6.913305759,33.45534897,-0.003471984,-0.176820919,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/29/17,2017,3,6.145662785,6.509754181,32.26710892,0.0104,-0.153129801,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/29/17,2017,3,5.540631771,6.562740803,31.59148216,0.042587876,-0.133002564,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
3/30/17,2017,3,6.65337944,6.936778545,33.52418518,0.007872197,-0.216836512,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/30/17,2017,3,5.974327087,6.520359039,32.16904068,0.0156,-0.188147902,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/30/17,2017,3,5.45288229,6.596206665,31.45375061,0.047638516,-0.167141184,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
3/31/17,2017,3,5.998723984,6.89217329,33.61064529,0.024818036,-0.075275913,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
3/31/17,2017,3,5.186313152,6.122505188,32.17427444,0.02675,-0.05144437,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
3/31/17,2017,3,4.61456871,5.983829021,31.33110046,0.057052513,-0.032299701,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/1/17,2017,4,5.904173374,6.827085018,33.36497116,0.025636435,0.028250307,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/1/17,2017,4,5.099739552,6.183871746,32.17479706,0.03098,0.063315444,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/1/17,2017,4,4.570625782,5.923192501,31.58158875,0.056356947,0.094073616,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/2/17,2017,4,5.628326893,6.508620739,33.48287582,0.024452607,-0.090886422,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/2/17,2017,4,4.974365711,6.240968227,33.01287842,0.03619,-0.064424224,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/2/17,2017,4,4.464528561,6.149345398,32.19063187,0.070200702,-0.042616975,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/3/17,2017,4,5.425010204,6.03938055,33.47215271,0.017065843,-0.086913742,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/3/17,2017,4,5.12042284,6.088384151,33.05338669,0.02766,-0.069753133,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/3/17,2017,4,4.879572868,6.331923008,32.18360519,0.060514589,-0.057522763,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/4/17,2017,4,5.359196186,6.344032288,33.40016556,0.027356558,0.044310283,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/4/17,2017,4,5.140594482,6.625813007,32.76285553,0.04243,0.056669142,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/4/17,2017,4,4.968929768,6.688303471,32.02120209,0.071640571,0.060614605,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/5/17,2017,4,5.362978458,6.721466064,33.26864243,0.037735767,-0.000542175,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/5/17,2017,4,5.129739285,7.230848789,32.52649307,0.06003,0.019532299,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/5/17,2017,4,5.054299831,7.390132904,31.9779377,0.097326378,0.033843298,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/6/17,2017,4,6.560486317,6.794872761,33.2726059,0.006510735,0.125038743,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/6/17,2017,4,6.344931126,7.439081192,32.70280838,0.03126,0.159170136,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
4/6/17,2017,4,6.475996017,7.82342577,32.08302689,0.056142906,0.179171503,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/7/17,2017,4,6.884638309,7.147367477,33.10524368,0.007298032,0.085272931,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/7/17,2017,4,6.294926167,7.429168224,32.49616623,0.03241,0.081972137,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/7/17,2017,4,6.454778194,7.651966572,32.11258316,0.049882849,0.068246938,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/8/17,2017,4,7.201653957,7.337901592,33.1020546,0.003784657,-0.158502027,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/8/17,2017,4,6.589042187,7.330976963,32.67211151,0.0212,-0.181275085,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/8/17,2017,4,6.710538864,7.383111954,32.40160751,0.028023879,-0.209066495,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/9/17,2017,4,7.439421177,7.306213856,33.08027649,-0.003700203,-0.25862354,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/9/17,2017,4,6.908053875,7.319080353,32.74606705,0.01174,-0.260430068,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/9/17,2017,4,6.890043259,7.375354767,32.55601883,0.020221313,-0.259255052,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/10/17,2017,4,7.545750141,7.674974442,33.01741409,0.003589564,-0.278899103,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/10/17,2017,4,6.967536926,7.713535309,32.70837784,0.02131,-0.277602583,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/10/17,2017,4,6.928732395,7.700378418,32.65739822,0.032151918,-0.283511758,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/11/17,2017,4,7.72996664,7.951761246,32.90942001,0.006160961,-0.287218422,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/11/17,2017,4,7.193826675,8.1135149,32.71642685,0.02628,-0.295919925,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/11/17,2017,4,7.10484314,8.119208336,32.78583145,0.042265217,-0.313975155,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/12/17,2017,4,8.148561478,8.604748726,32.84819794,0.012671868,-0.26099667,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/12/17,2017,4,7.620420933,8.811099052,32.76070023,0.03402,-0.269480407,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/12/17,2017,4,7.359006882,8.796806335,32.72840881,0.059908311,-0.285446197,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/13/17,2017,4,8.243355751,9.071809769,32.84722519,0.023012612,-0.247737348,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/13/17,2017,4,7.773976803,9.378491402,32.75876999,0.04584,-0.23936969,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/13/17,2017,4,7.441955566,9.428894997,32.72841263,0.082789143,-0.233797848,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/14/17,2017,4,8.148423195,9.22960186,32.85767746,0.030032741,-0.231196776,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/14/17,2017,4,7.729230404,9.660414696,32.7591362,0.05518,-0.22727181,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/14/17,2017,4,7.483335018,9.742548943,32.74108887,0.094133914,-0.228667036,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/15/17,2017,4,8.162876129,9.669026375,32.86369705,0.041837507,-0.227409735,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/15/17,2017,4,7.925205708,10.12046051,32.80287933,0.06272,-0.218012884,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/15/17,2017,4,7.874415874,10.10451984,32.81694412,0.092920999,-0.215681553,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/16/17,2017,4,8.21747303,9.860604286,32.89344025,0.045642535,-0.194928169,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/16/17,2017,4,8.02070713,10.25145435,32.88176727,0.06374,-0.206784055,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/16/17,2017,4,7.97494173,10.04779243,32.90021896,0.086368779,-0.22440052,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/17/17,2017,4,8.564827919,10.59156513,32.93171692,0.056298256,-0.233492807,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/17/17,2017,4,8.396136284,10.8608942,32.98670578,0.07042,-0.249304891,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/17/17,2017,4,8.254361153,10.97495747,32.94927597,0.11335818,-0.261997372,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/18/17,2017,4,8.864689827,11.0273695,32.89955521,0.060074435,-0.203756392,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/18/17,2017,4,8.523207664,11.09009075,32.91360855,0.07334,-0.195033565,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/18/17,2017,4,8.099108696,11.05888271,32.79291916,0.123323917,-0.1871057,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/19/17,2017,4,8.521172523,10.94380474,32.91489792,0.067295339,-0.168237388,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/19/17,2017,4,8.141153336,10.86850452,32.94371033,0.07792,-0.146972477,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/19/17,2017,4,7.783559322,10.62442207,32.90123749,0.118369281,-0.1276467,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/20/17,2017,4,8.232802391,11.23013401,32.9143486,0.083259212,-0.092214234,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/20/17,2017,4,7.859580517,11.15681362,32.94558334,0.09421,-0.090165891,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/20/17,2017,4,7.641284943,10.95200062,32.66672516,0.137946486,-0.093099542,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/21/17,2017,4,8.229826927,11.70214367,33.01346588,0.096453243,-0.053813696,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/21/17,2017,4,8.00262928,11.65027237,32.95771027,0.10422,-0.053322237,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/21/17,2017,4,7.939098358,11.55430317,32.23299026,0.150633534,-0.042528916,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/22/17,2017,4,7.805781841,11.61728001,32.99139404,0.105874949,-0.036221988,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/22/17,2017,4,7.676187038,11.47539806,32.87678909,0.10855,-0.01935841,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/22/17,2017,4,7.653699875,11.85109997,32.04816818,0.174891671,0.000787714,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/23/17,2017,4,7.360617161,11.46451664,32.92804337,0.113997208,-0.13894248,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/23/17,2017,4,7.296915054,11.25814342,32.81019974,0.11318,-0.123900093,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/23/17,2017,4,7.434842587,11.56503677,32.03429031,0.172091424,-0.105270036,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/24/17,2017,4,7.305891037,11.52835369,32.95125961,0.117290629,-0.12286862,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/24/17,2017,4,7.322271824,11.08492374,32.62112427,0.1075,-0.09958303,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/24/17,2017,4,7.513893127,11.52100468,32.13307953,0.166962981,-0.076242648,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/25/17,2017,4,7.127022266,11.4824152,33.04607391,0.120983137,-0.008245677,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/25/17,2017,4,7.129505634,10.65034294,32.69272995,0.1006,0.020171346,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/25/17,2017,4,7.673749447,10.79776001,32.56233597,0.130167107,0.053797185,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/26/17,2017,4,7.121213436,11.379776,33.09831619,0.118293405,0.001661313,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/26/17,2017,4,6.983640671,10.28496265,32.46141434,0.09432,0.027586371,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/26/17,2017,4,8.983045578,10.70335388,32.02484512,0.071679513,0.056618314,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/27/17,2017,4,7.206756115,12.26208115,33.11655807,0.140425695,-0.124444164,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/27/17,2017,4,7.201873302,11.44125843,32.43409348,0.12113,-0.105657183,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/27/17,2017,4,9.393233299,12.51678181,31.18862724,0.130147854,-0.084043644,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/28/17,2017,4,7.265796185,12.48369122,32.98675919,0.144941529,-0.207848608,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/28/17,2017,4,7.236507416,12.29265499,31.84170723,0.14446,-0.195187256,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/28/17,2017,4,8.909211159,12.87942219,30.48894501,0.16542546,-0.186226562,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/29/17,2017,4,7.298359394,12.77717495,32.70248795,0.152189321,-0.223910332,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/29/17,2017,4,7.254582882,13.25357437,31.1605072,0.1714,-0.213376299,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/29/17,2017,4,8.543382645,13.24896336,30.68354225,0.196065863,-0.210946321,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
4/30/17,2017,4,7.674755573,12.71843624,32.16654205,0.140102241,-0.198238552,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
4/30/17,2017,4,7.659122467,13.05955887,31.06081581,0.1543,-0.184836075,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
4/30/17,2017,4,8.517821312,13.25627041,30.87092781,0.197435379,-0.174838856,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/1/17,2017,5,7.575643063,12.84331799,31.84069633,0.146324303,-0.124535017,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/1/17,2017,5,7.659230709,13.03511143,31.22502136,0.1536,-0.108683847,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/1/17,2017,5,8.335459709,13.18291473,31.18938637,0.201977293,-0.09592247,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/2/17,2017,5,7.732737064,12.87732983,31.71011353,0.142905354,-0.114105009,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/2/17,2017,5,7.647781372,12.28581715,31.79060364,0.13252,-0.130313918,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/2/17,2017,5,8.063641548,11.75760365,31.93452263,0.153915087,-0.153173268,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/3/17,2017,5,8.50297451,13.194417,31.8516674,0.130317847,-0.13234359,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/3/17,2017,5,8.29944706,12.80059433,31.91864777,0.1286,-0.139249057,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/3/17,2017,5,8.766225815,12.67444134,31.76983643,0.162842313,-0.142265901,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/4/17,2017,5,8.543774605,13.56161499,31.88121605,0.139384455,-0.176100031,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/4/17,2017,5,8.409556389,13.19595051,31.94996452,0.13675,-0.167640105,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/4/17,2017,5,8.905470848,13.00790882,31.84500694,0.170934916,-0.158783704,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/5/17,2017,5,8.285676956,13.79646015,31.91176033,0.153077311,-0.017483998,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/5/17,2017,5,8.388645172,13.39643097,31.99188423,0.14308,0.003047179,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/5/17,2017,5,8.926527977,13.22742748,31.90249825,0.179204146,0.024021029,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/6/17,2017,5,8.309351921,13.06302643,32.15028763,0.132046514,0.048365802,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/6/17,2017,5,8.864697456,13.31434917,32.14874268,0.12713,0.057128657,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/6/17,2017,5,9.567687035,13.11160564,32.11706161,0.147663275,0.053736281,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/7/17,2017,5,8.202395439,13.11473751,32.27182007,0.136453946,-0.04430816,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/7/17,2017,5,8.741228104,13.36412811,32.21467972,0.13208,-0.041881707,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/7/17,2017,5,9.621144295,13.32771397,32.22377777,0.154440403,-0.054096822,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/8/17,2017,5,8.068171501,13.21337891,32.32370377,0.142922428,-0.129083097,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/8/17,2017,5,8.702133179,13.31506634,32.25379562,0.1318,-0.121313393,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/8/17,2017,5,9.682671547,13.47458649,32.28978729,0.157996456,-0.123354726,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/9/17,2017,5,7.532995224,13.65784931,32.46452713,0.170134836,-0.146304518,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/9/17,2017,5,8.428248405,13.70270443,32.36533737,0.1507,-0.135759711,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/9/17,2017,5,9.693246841,13.78405285,32.36572647,0.17045025,-0.130292147,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/10/17,2017,5,7.376160145,14.07220459,32.49248886,0.186001235,-0.114051163,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/10/17,2017,5,8.275426865,14.12230682,32.33158875,0.16705,-0.094051175,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/10/17,2017,5,9.618965149,14.22237492,32.27726364,0.19180874,-0.080879025,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/11/17,2017,5,7.22316885,14.12403393,32.55773926,0.191690697,-0.04247272,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/11/17,2017,5,8.106534004,14.23862553,32.31401443,0.1752,-0.023564192,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/11/17,2017,5,9.564940453,14.43376827,32.16008759,0.202867826,-0.01104007,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/12/17,2017,5,7.814754009,13.47104645,32.70891571,0.157119234,-0.005747028,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/12/17,2017,5,8.594712257,13.52132893,32.35819626,0.14076,0.025024744,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/12/17,2017,5,10.0838604,13.80288696,32.13348007,0.15495944,0.049160067,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/13/17,2017,5,7.554262638,13.264534,32.83023071,0.158618649,0.117420398,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/13/17,2017,5,8.450873375,13.1911993,32.57162094,0.13544,0.149335861,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/13/17,2017,5,10.23469448,13.45686436,32.13308334,0.134257078,0.183553889,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/14/17,2017,5,7.324923992,12.18152142,32.96345139,0.134905484,0.094591685,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/14/17,2017,5,8.128106117,12.29420853,32.49831009,0.11903,0.122352041,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/14/17,2017,5,10.47101593,12.38614941,32.07062912,0.079797228,0.155247241,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/15/17,2017,5,7.404630661,12.32655621,32.94678497,0.136720154,-0.053160757,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/15/17,2017,5,8.111268997,12.55278301,32.5140419,0.1269,-0.055639815,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/15/17,2017,5,10.73788166,13.20198536,31.65506935,0.102670987,-0.055830527,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/16/17,2017,5,7.501199722,12.79998779,32.93080902,0.147188558,-0.141665682,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/16/17,2017,5,8.193579674,12.93569946,32.59071732,0.13549,-0.13115494,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/16/17,2017,5,10.75065136,13.42156601,31.48785973,0.11128811,-0.113285393,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/17/17,2017,5,7.547623158,13.40644455,32.84379196,0.162745039,-0.140861854,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/17/17,2017,5,8.218512535,13.49603653,32.37811661,0.15079,-0.133796886,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/17/17,2017,5,10.39261818,14.38620281,30.17253876,0.16639936,-0.121881641,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/18/17,2017,5,8.02346611,14.30910015,32.72913742,0.174600946,-0.15825741,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/18/17,2017,5,8.7474823,15.10430527,31.16181946,0.18162,-0.152777418,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/18/17,2017,5,10.85173416,15.32812977,30.62818718,0.186516484,-0.152120665,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/19/17,2017,5,8.022720337,15.35426235,31.8652668,0.203653945,-0.179181412,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/19/17,2017,5,8.634490013,15.77194595,31.07308769,0.20393,-0.18039757,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/19/17,2017,5,10.61415958,16.1878891,30.72278404,0.23223873,-0.18835409,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/20/17,2017,5,8.079105377,15.62583542,31.79437828,0.20963139,-0.135254219,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/20/17,2017,5,8.623626709,16.04409218,31.3179245,0.21201,-0.112140797,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/20/17,2017,5,10.58978176,16.38398933,31.02363014,0.241425316,-0.086642437,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/21/17,2017,5,7.223544598,13.4532671,32.84454727,0.173047847,-0.174192771,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/21/17,2017,5,8.279658318,13.70004559,31.94848442,0.15487,-0.1481383,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/21/17,2017,5,9.98589325,14.00891399,31.78191566,0.167625864,-0.125203311,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/22/17,2017,5,7.128950119,13.37739086,32.91664886,0.173567798,-0.147348374,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/22/17,2017,5,8.237878799,13.50405979,32.00513077,0.15046,-0.132060796,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/22/17,2017,5,10.29738903,14.02663326,31.57925606,0.155385176,-0.120991379,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/23/17,2017,5,7.137057781,13.67560673,32.897995,0.18162636,-0.086935379,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/23/17,2017,5,7.981144428,13.76829529,31.93278694,0.16535,-0.067126162,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/23/17,2017,5,10.21573925,14.18700123,31.25119972,0.165469249,-0.04834203,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/24/17,2017,5,7.80432272,13.95086002,32.95883179,0.170737147,-0.005273955,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/24/17,2017,5,8.852726936,13.97274399,32.21525574,0.14629,0.017404458,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/24/17,2017,5,11.84358692,14.51604557,31.71896172,0.111352444,0.046630263,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
5/25/17,2017,5,7.996967793,13.88549805,32.97758102,0.163570285,0.040947117,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
5/25/17,2017,5,9.181624413,13.98964214,32.36967087,0.13737,0.072930537,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
5/25/17,2017,5,12.53006268,14.40376568,31.76420593,0.078070958,0.102918468,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
