date,bottom_temp,sst,sss,stratification,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,datetime,daily_occurrence,site,device_type
4/10/23,8.678505898,9.652741432,31.89782715,0.025637777,-0.131001636,36,37.6,67.9,10.4,0,17.8,38,4/10/23,0,RTWB,Real Time
4/11/23,8.397455215,9.820866585,31.81645012,0.037458194,-0.175639033,36,37.6,67.9,10.4,0,17.8,38,4/11/23,0,RTWB,Real Time
4/12/23,8.280359268,10.25370884,31.63863564,0.051930252,-0.16993545,36,37.6,67.9,10.4,0,17.8,38,4/12/23,0,RTWB,Real Time
4/13/23,8.264947891,10.87571812,31.67221069,0.06870448,-0.084177315,36,37.6,67.9,10.4,0,17.8,38,4/13/23,0,RTWB,Real Time
4/14/23,9.240176201,11.09515095,31.66131592,0.048815125,-0.070707358,36,37.6,67.9,10.4,0,17.8,38,4/14/23,0,RTWB,Real Time
4/15/23,9.502969742,11.78356647,31.63047791,0.060015704,-0.027273836,36,37.6,67.9,10.4,0,17.8,38,4/15/23,0,RTWB,Real Time
4/16/23,9.521739006,12.13486576,31.49672699,0.068766494,0.024015948,36,37.6,67.9,10.4,0,17.8,38,4/16/23,0,RTWB,Real Time
4/17/23,9.412332535,12.45861816,31.34571266,0.080165411,0.043981988,36,37.6,67.9,10.4,0,17.8,38,4/17/23,0,RTWB,Real Time
4/18/23,9.371352196,12.64191341,31.21449852,0.0860674,-0.008887286,36,37.6,67.9,10.4,0,17.8,38,4/18/23,0,RTWB,Real Time
4/19/23,9.389910698,12.73428726,31.25612068,0.08800991,-0.077949457,36,37.6,67.9,10.4,0,17.8,38,4/19/23,0,RTWB,Real Time
4/20/23,9.359798431,12.64504623,31.30716705,0.08645389,-0.142978281,36,37.6,67.9,10.4,0,17.8,38,4/20/23,0,RTWB,Real Time
4/21/23,9.395140648,13.07602978,31.26559448,0.096865503,-0.106909432,36,37.6,67.9,10.4,0,17.8,38,4/21/23,0,RTWB,Real Time
4/22/23,9.3058815,13.00588989,31.10891914,0.097368642,0.008770633,36,37.6,67.9,10.4,0,17.8,38,4/22/23,0,RTWB,Real Time
4/23/23,9.583912849,13.30854321,30.84229851,0.098016588,0.040553372,36,37.6,67.9,10.4,0,17.8,38,4/23/23,0,RTWB,Real Time
4/24/23,9.550270081,13.20334148,31.13757896,0.096133458,-0.032690864,36,37.6,67.9,10.4,0,17.8,38,4/24/23,0,RTWB,Real Time
4/25/23,9.533207893,12.8804121,31.47312164,0.088084321,-0.051111553,36,37.6,67.9,10.4,0,17.8,38,4/25/23,0,RTWB,Real Time
4/26/23,9.450533867,12.5837431,31.6706562,0.082452874,-0.038147401,36,37.6,67.9,10.4,0,17.8,38,4/26/23,0,RTWB,Real Time
4/27/23,9.477066994,12.80854034,31.753479,0.087670351,-0.024242667,36,37.6,67.9,10.4,0,17.8,38,4/27/23,0,RTWB,Real Time
4/28/23,9.561039925,12.5811224,31.92814636,0.079475855,0.082252659,36,37.6,67.9,10.4,0,17.8,38,4/28/23,0,RTWB,Real Time
4/29/23,10.22442913,12.153512,32.10461426,0.050765339,0.191727683,36,37.6,67.9,10.4,0,17.8,38,4/29/23,0,RTWB,Real Time
4/30/23,10.3868227,12.3452158,31.94336891,0.05153666,0.213732108,36,37.6,67.9,10.4,0,17.8,38,4/30/23,0,RTWB,Real Time
5/1/23,10.25605106,12.50467014,31.69285011,0.059174186,0.094166338,36,37.6,67.9,10.4,0,17.8,38,5/1/23,0,RTWB,Real Time
5/2/23,10.64977169,12.59443283,31.58925819,0.051175293,0.07062573,36,37.6,67.9,10.4,0,17.8,38,5/2/23,0,RTWB,Real Time
5/3/23,10.61961269,12.62658405,31.68815422,0.052815036,0.056338239,36,37.6,67.9,10.4,0,17.8,38,5/3/23,0,RTWB,Real Time
5/4/23,10.62279129,12.46674728,31.85271454,0.048525158,0.030607713,36,37.6,67.9,10.4,0,17.8,38,5/4/23,0,RTWB,Real Time
5/5/23,10.6951704,12.50741291,31.97144127,0.047690592,-0.028171426,36,37.6,67.9,10.4,0,17.8,38,5/5/23,0,RTWB,Real Time
5/6/23,10.75207424,12.99897289,31.89840126,0.059128912,-0.082122706,36,37.6,67.9,10.4,0,17.8,38,5/6/23,0,RTWB,Real Time
5/7/23,10.72534657,13.44723034,31.63213158,0.07162852,-0.092521034,36,37.6,67.9,10.4,0,17.8,38,5/7/23,0,RTWB,Real Time
5/8/23,10.56751251,14.30333424,31.27520752,0.098311098,-0.02631662,36,37.6,67.9,10.4,0,17.8,38,5/8/23,0,RTWB,Real Time
5/9/23,10.57662678,14.51386166,31.35601616,0.103611444,-0.009280191,36,37.6,67.9,10.4,0,17.8,38,5/9/23,0,RTWB,Real Time
5/10/23,10.63382244,14.18206692,31.67717743,0.093374855,-0.056528121,36,37.6,67.9,10.4,0,17.8,38,5/10/23,0,RTWB,Real Time
5/11/23,10.44549465,14.42695618,31.58411407,0.104775303,-0.155730158,36,37.6,67.9,10.4,0,17.8,38,5/11/23,0,RTWB,Real Time
5/12/23,10.40092468,15.01541901,31.29476738,0.121434061,-0.125957698,36,37.6,67.9,10.4,0,17.8,38,5/12/23,0,RTWB,Real Time
5/13/23,10.37684345,15.44829941,30.89933205,0.133459367,-0.099501789,36,37.6,67.9,10.4,0,17.8,38,5/13/23,0,RTWB,Real Time
5/14/23,10.807374,15.47745514,30.76998711,0.122896872,-0.081154518,36,37.6,67.9,10.4,0,17.8,38,5/14/23,0,RTWB,Real Time
5/15/23,10.87511063,15.37675858,31.01782036,0.11846442,-0.11639338,36,37.6,67.9,10.4,0,17.8,38,5/15/23,0,RTWB,Real Time
5/16/23,10.84578419,15.50615978,30.64250755,0.122641463,-0.155048534,36,37.6,67.9,10.4,0,17.8,38,5/16/23,0,RTWB,Real Time
5/17/23,11.4325943,15.38528442,30.31713867,0.104018161,-0.090757333,36,37.6,67.9,10.4,0,17.8,38,5/17/23,0,RTWB,Real Time
5/18/23,11.36412048,15.40457058,30.50456238,0.106327634,-0.090133518,36,37.6,67.9,10.4,0,17.8,38,5/18/23,0,RTWB,Real Time
5/19/23,11.25650692,15.04993153,30.71549988,0.099826963,-0.140508384,36,37.6,67.9,10.4,0,17.8,38,5/19/23,0,RTWB,Real Time
5/20/23,10.98168182,15.07483959,30.98107147,0.107714678,-0.089555942,36,37.6,67.9,10.4,0,17.8,38,5/20/23,0,RTWB,Real Time
5/21/23,10.85348415,15.36841869,30.76607323,0.118814067,-0.087809466,36,37.6,67.9,10.4,0,17.8,38,5/21/23,0,RTWB,Real Time
5/22/23,10.88201618,15.75954342,30.73108101,0.12835598,-0.115430899,36,37.6,67.9,10.4,0,17.8,38,5/22/23,0,RTWB,Real Time
5/23/23,11.39823151,15.68644714,31.04854584,0.11284778,-0.017891129,36,37.6,67.9,10.4,0,17.8,38,5/23/23,0,RTWB,Real Time
5/24/23,11.52296352,15.40080261,31.61133766,0.102048397,0.030822484,36,37.6,67.9,10.4,0,17.8,38,5/24/23,0,RTWB,Real Time
5/25/23,11.49810886,15.39429474,31.82825279,0.102531207,-0.004988397,36,37.6,67.9,10.4,0,17.8,38,5/25/23,0,RTWB,Real Time
5/26/23,11.63179874,15.41298389,32.05441666,0.099504872,-0.078663774,36,37.6,67.9,10.4,0,17.8,38,5/26/23,0,RTWB,Real Time
5/27/23,11.54782772,15.42112255,32.10995865,0.101928811,-0.121731095,36,37.6,67.9,10.4,0,17.8,38,5/27/23,0,RTWB,Real Time
5/28/23,11.44272518,15.3991518,32.20596313,0.10411649,-0.135114715,36,37.6,67.9,10.4,0,17.8,38,5/28/23,0,RTWB,Real Time
5/29/23,11.57182026,15.83437347,32.26475525,0.112172453,-0.08089108,36,37.6,67.9,10.4,0,17.8,38,5/29/23,0,RTWB,Real Time
5/30/23,12.2859354,15.88468456,32.1438446,0.094703925,0.004130837,36,37.6,67.9,10.4,0,17.8,38,5/30/23,0,RTWB,Real Time
5/31/23,13.72249603,15.64821148,31.99300194,0.050676722,-0.052212391,36,37.6,67.9,10.4,0,17.8,38,5/31/23,0,RTWB,Real Time
6/1/23,14.13410473,15.76268482,31.8343277,0.042857371,-0.078254282,36,37.6,67.9,10.4,0,17.8,38,6/1/23,0,RTWB,Real Time
6/2/23,13.22921848,15.93688869,31.83915138,0.071254479,-0.057710279,36,37.6,67.9,10.4,0,17.8,38,6/2/23,0,RTWB,Real Time
6/3/23,12.92185116,16.25681496,31.83090973,0.087762205,0.011268209,36,37.6,67.9,10.4,0,17.8,38,6/3/23,0,RTWB,Real Time
6/4/23,15.14319611,15.45442867,31.83200264,0.008190331,0.150063679,36,37.6,67.9,10.4,0,17.8,38,6/4/23,0,RTWB,Real Time
6/5/23,14.96747875,15.85223675,31.71494865,0.023283105,0.075057916,36,37.6,67.9,10.4,0,17.8,38,6/5/23,0,RTWB,Real Time
6/6/23,14.22524357,16.46002769,31.60119057,0.058810109,0.058718413,36,37.6,67.9,10.4,0,17.8,38,6/6/23,0,RTWB,Real Time
6/7/23,13.70480061,16.5863018,31.5969162,0.075828979,0.059740376,36,37.6,67.9,10.4,0,17.8,38,6/7/23,0,RTWB,Real Time
6/8/23,13.12796402,16.88416481,31.57904053,0.098847389,0.092725955,36,37.6,67.9,10.4,0,17.8,38,6/8/23,0,RTWB,Real Time
6/9/23,12.92752361,17.0025444,31.58842278,0.107237389,0.10511595,36,37.6,67.9,10.4,0,17.8,38,6/9/23,0,RTWB,Real Time
6/10/23,14.00998211,16.97600174,31.59452057,0.078053148,0.054625407,36,37.6,67.9,10.4,0,17.8,38,6/10/23,0,RTWB,Real Time
6/11/23,13.72577667,17.81206512,31.42751312,0.107533907,0.019014159,36,37.6,67.9,10.4,0,17.8,38,6/11/23,0,RTWB,Real Time
6/12/23,13.15781689,18.45378876,31.14439392,0.139367681,0.065663479,36,37.6,67.9,10.4,0,17.8,38,6/12/23,0,RTWB,Real Time
6/13/23,13.05386066,18.36205101,31.23993492,0.13968922,0.038626935,36,37.6,67.9,10.4,0,17.8,38,6/13/23,0,RTWB,Real Time
6/14/23,12.91878986,18.6349926,31.24689293,0.150426388,0.036370568,36,37.6,67.9,10.4,0,17.8,38,6/14/23,0,RTWB,Real Time
6/15/23,12.63116932,18.98312759,31.2178936,0.167156797,0.050498366,36,37.6,67.9,10.4,0,17.8,38,6/15/23,0,RTWB,Real Time
6/16/23,13.0047493,19.30304337,31.22191811,0.165744581,0.062700987,36,37.6,67.9,10.4,0,17.8,38,6/16/23,0,RTWB,Real Time
6/17/23,12.89701462,19.55303001,31.16848946,0.1751583,0.092093028,36,37.6,67.9,10.4,0,17.8,38,6/17/23,0,RTWB,Real Time
6/18/23,13.10770702,19.91807175,31.24440956,0.179220124,0.021199293,36,37.6,67.9,10.4,0,17.8,38,6/18/23,0,RTWB,Real Time
6/19/23,13.73838043,20.20111656,31.36720467,0.170072003,0.030041819,36,37.6,67.9,10.4,0,17.8,38,6/19/23,0,RTWB,Real Time
6/20/23,13.95725536,20.41286278,31.3937149,0.169884406,0.032879498,36,37.6,67.9,10.4,0,17.8,38,6/20/23,0,RTWB,Real Time
6/21/23,14.64696884,19.51882935,31.56072235,0.128206855,0.095090061,36,37.6,67.9,10.4,0,17.8,38,6/21/23,0,RTWB,Real Time
6/22/23,15.99565506,18.63391876,31.91705894,0.069427992,0.096495144,36,37.6,67.9,10.4,0,17.8,38,6/22/23,0,RTWB,Real Time
6/23/23,15.94197559,19.04023933,31.7647419,0.081533256,0.00338797,36,37.6,67.9,10.4,0,17.8,38,6/23/23,0,RTWB,Real Time
6/24/23,15.23591614,19.65237427,31.37059784,0.116222582,-0.002440824,36,37.6,67.9,10.4,0,17.8,38,6/24/23,0,RTWB,Real Time
6/25/23,15.15199661,20.21774292,31.16651917,0.133309113,0.00664393,36,37.6,67.9,10.4,0,17.8,38,6/25/23,0,RTWB,Real Time
6/26/23,14.83792973,20.59116173,30.92539978,0.151400842,0.049601167,36,37.6,67.9,10.4,0,17.8,38,6/26/23,0,RTWB,Real Time
6/27/23,14.39704895,20.80345535,30.84670448,0.168589642,0.09689033,36,37.6,67.9,10.4,0,17.8,38,6/27/23,0,RTWB,Real Time
6/28/23,14.04589844,21.01999283,30.83146095,0.1835288,0.024313664,36,37.6,67.9,10.4,0,17.8,38,6/28/23,0,RTWB,Real Time
6/29/23,13.98121548,21.66278076,30.78141022,0.202146455,-0.003716429,36,37.6,67.9,10.4,0,17.8,38,6/29/23,0,RTWB,Real Time
6/30/23,14.06930542,21.92028999,30.81134987,0.206604857,-0.011677042,36,37.6,67.9,10.4,0,17.8,38,6/30/23,0,RTWB,Real Time
7/1/23,15.25693035,22.31064796,30.92726898,0.185624148,-0.047884226,36,37.6,67.9,10.4,0,17.8,38,7/1/23,0,RTWB,Real Time
7/2/23,14.93126297,22.56212425,30.91599464,0.200812139,-0.000625305,36,37.6,67.9,10.4,0,17.8,38,7/2/23,0,RTWB,Real Time
7/3/23,14.32034206,23.05117798,30.85523415,0.22975884,-0.026834361,36,37.6,67.9,10.4,0,17.8,38,7/3/23,0,RTWB,Real Time
7/4/23,13.95522213,23.77968407,30.89678764,0.258538472,-0.035738986,36,37.6,67.9,10.4,0,17.8,38,7/4/23,0,RTWB,Real Time
7/5/23,13.78540039,24.33468819,30.87406731,0.277612837,-0.02268965,36,37.6,67.9,10.4,0,17.8,38,7/5/23,0,RTWB,Real Time
7/6/23,13.80282211,24.76442909,30.84274864,0.288463342,-0.029522629,36,37.6,67.9,10.4,0,17.8,38,7/6/23,0,RTWB,Real Time
7/7/23,13.71243954,25.42744255,30.97647095,0.308289553,0.075677842,36,37.6,67.9,10.4,0,17.8,38,7/7/23,0,RTWB,Real Time
7/8/23,13.77461147,25.62854767,30.98705292,0.311945689,0.09773355,36,37.6,67.9,10.4,0,17.8,38,7/8/23,0,RTWB,Real Time
7/9/23,13.77789307,25.54579735,30.98641777,0.309681692,0.126006022,36,37.6,67.9,10.4,0,17.8,38,7/9/23,0,RTWB,Real Time
7/10/23,13.76200485,25.26497459,30.97038078,0.30270973,0.11077895,36,37.6,67.9,10.4,0,17.8,38,7/10/23,0,RTWB,Real Time
7/11/23,13.9101181,25.65159607,30.91052246,0.308986262,0.05340508,36,37.6,67.9,10.4,0,17.8,38,7/11/23,0,RTWB,Real Time
7/12/23,13.93177795,25.96526527,30.89602089,0.316670719,-0.001898408,36,37.6,67.9,10.4,0,17.8,38,7/12/23,0,RTWB,Real Time
7/13/23,14.47312641,25.83575249,31.07860565,0.299016476,0.007709178,36,37.6,67.9,10.4,0,17.8,38,7/13/23,0,RTWB,Real Time
7/14/23,14.08946514,25.38677216,30.96972847,0.297297553,-0.02352377,36,37.6,67.9,10.4,0,17.8,38,7/14/23,0,RTWB,Real Time
7/15/23,13.81350803,25.32349205,31.13271904,0.302894316,-0.01310737,36,37.6,67.9,10.4,0,17.8,38,7/15/23,0,RTWB,Real Time
7/16/23,13.77609634,25.60232544,31.43213654,0.311216555,0.000564349,36,37.6,67.9,10.4,0,17.8,38,7/16/23,0,RTWB,Real Time
7/17/23,13.42182827,25.20874023,31.47528839,0.310181894,-0.030512264,36,37.6,67.9,10.4,0,17.8,38,7/17/23,0,RTWB,Real Time
7/18/23,13.23620701,25.32342339,31.40508842,0.318084642,-0.017606603,36,37.6,67.9,10.4,0,17.8,38,7/18/23,0,RTWB,Real Time
7/19/23,14.59845448,25.53636169,31.23514557,0.287839664,0.005993365,36,37.6,67.9,10.4,0,17.8,38,7/19/23,0,RTWB,Real Time
7/20/23,14.59596157,25.77246666,31.07507896,0.294118555,0.006142238,36,37.6,67.9,10.4,0,17.8,38,7/20/23,0,RTWB,Real Time
7/21/23,14.66378021,25.67402458,30.96087837,0.289743273,0.055825412,36,37.6,67.9,10.4,0,17.8,38,7/21/23,0,RTWB,Real Time
7/22/23,14.02409363,25.5072937,30.64142418,0.302189476,0.077885635,36,37.6,67.9,10.4,0,17.8,38,7/22/23,0,RTWB,Real Time
7/23/23,13.71567917,25.55141258,30.48400116,0.311466669,0.034093622,36,37.6,67.9,10.4,0,17.8,38,7/23/23,0,RTWB,Real Time
7/24/23,13.40446854,25.64157104,30.42366219,0.322029013,0.009486961,36,37.6,67.9,10.4,0,17.8,38,7/24/23,0,RTWB,Real Time
7/25/23,12.02751637,25.75927162,30.45436287,0.36136198,-0.032219276,36,37.6,67.9,10.4,0,17.8,38,7/25/23,0,RTWB,Real Time
7/26/23,11.93934536,26.13848114,30.41140175,0.373661468,-0.055549074,36,37.6,67.9,10.4,0,17.8,38,7/26/23,0,RTWB,Real Time
7/27/23,11.83966541,25.87253571,30.28140068,0.36928606,-0.070657678,36,37.6,67.9,10.4,0,17.8,38,7/27/23,0,RTWB,Real Time
7/28/23,12.08326244,25.80023384,30.68340492,0.360972932,-0.151816487,36,37.6,67.9,10.4,0,17.8,38,7/28/23,0,RTWB,Real Time
7/29/23,11.36254597,26.01022148,31.19235992,0.385465145,-0.104215555,36,37.6,67.9,10.4,0,17.8,38,7/29/23,0,RTWB,Real Time
7/30/23,11.13907337,24.9336338,31.36149788,0.363014748,-0.076724015,36,37.6,67.9,10.4,0,17.8,38,7/30/23,0,RTWB,Real Time
7/31/23,12.57566357,23.61298561,31.01797295,0.290455843,-0.014622007,36,37.6,67.9,10.4,0,17.8,38,7/31/23,0,RTWB,Real Time
8/1/23,12.66945171,23.18696022,30.906744,0.27677654,-0.04203549,36,37.6,67.9,10.4,0,17.8,38,8/1/23,0,RTWB,Real Time
8/2/23,12.9705019,23.21014214,30.80754662,0.269464217,-0.052742641,36,37.6,67.9,10.4,0,17.8,38,8/2/23,0,RTWB,Real Time
8/3/23,11.65080166,23.30809593,30.90691566,0.306770902,-0.043955233,36,37.6,67.9,10.4,0,17.8,38,8/3/23,0,RTWB,Real Time
8/4/23,11.61815643,23.09247017,31.00738335,0.301955625,0.005754012,36,37.6,67.9,10.4,0,17.8,38,8/4/23,0,RTWB,Real Time
8/5/23,11.40197659,22.92688751,31.05761147,0.30328713,0.054549646,36,37.6,67.9,10.4,0,17.8,38,8/5/23,0,RTWB,Real Time
8/6/23,13.00501251,23.73699379,31.11810875,0.28242056,0.061137319,36,37.6,67.9,10.4,0,17.8,38,8/6/23,0,RTWB,Real Time
8/7/23,13.1352911,23.88124847,31.08895111,0.282788352,0.054650094,36,37.6,67.9,10.4,0,17.8,38,8/7/23,0,RTWB,Real Time
8/8/23,12.95579243,23.74974823,30.86188698,0.284051468,0.082146294,36,37.6,67.9,10.4,0,17.8,38,8/8/23,0,RTWB,Real Time
8/9/23,14.26213741,23.66796112,30.85165405,0.247521677,0.010149368,36,37.6,67.9,10.4,0,17.8,38,8/9/23,0,RTWB,Real Time
8/10/23,14.02582169,23.87283897,30.93203926,0.259132034,0.010633986,36,37.6,67.9,10.4,0,17.8,38,8/10/23,0,RTWB,Real Time
8/11/23,13.83918095,23.59655571,31.16224861,0.25677302,0.020664858,36,37.6,67.9,10.4,0,17.8,38,8/11/23,0,RTWB,Real Time
8/12/23,15.90947819,24.09287834,31.41888618,0.215352636,-0.020599863,36,37.6,67.9,10.4,0,17.8,38,8/12/23,0,RTWB,Real Time
8/13/23,16.04221153,24.1067276,31.66916084,0.212224107,0.01491556,36,37.6,67.9,10.4,0,17.8,38,8/13/23,0,RTWB,Real Time
8/14/23,16.15176201,24.61197662,31.76998138,0.222637227,-0.031603809,36,37.6,67.9,10.4,0,17.8,38,8/14/23,0,RTWB,Real Time
8/15/23,15.91013622,25.15490913,32.00521851,0.243283498,0.01800457,36,37.6,67.9,10.4,0,17.8,38,8/15/23,0,RTWB,Real Time
8/16/23,16.02837181,25.04307747,32.08388519,0.237229096,0.016042044,36,37.6,67.9,10.4,0,17.8,38,8/16/23,0,RTWB,Real Time
8/17/23,16.12276649,25.22360802,31.97249794,0.23949583,0.03107293,36,37.6,67.9,10.4,0,17.8,38,8/17/23,0,RTWB,Real Time
8/18/23,17.23433495,24.95096588,31.82237244,0.203069235,0.065972202,36,37.6,67.9,10.4,0,17.8,38,8/18/23,0,RTWB,Real Time
8/19/23,17.40870857,25.01558876,31.88837242,0.200181058,-0.013620635,36,37.6,67.9,10.4,0,17.8,38,8/19/23,0,RTWB,Real Time
8/20/23,17.55729103,24.96979332,31.98968697,0.19506585,-0.055243287,36,37.6,67.9,10.4,0,17.8,38,8/20/23,0,RTWB,Real Time
8/21/23,17.72805595,24.96095276,31.94224548,0.19033939,-0.020835653,36,37.6,67.9,10.4,0,17.8,38,8/21/23,0,RTWB,Real Time
8/22/23,17.79824448,25.10742188,32.02280045,0.192346774,0.010191042,36,37.6,67.9,10.4,0,17.8,38,8/22/23,0,RTWB,Real Time
8/23/23,17.97101021,24.87969971,31.82568932,0.181807618,0.046325281,36,37.6,67.9,10.4,0,17.8,38,8/23/23,0,RTWB,Real Time
8/24/23,17.80240059,25.00901031,31.86520958,0.189647624,0.037259113,36,37.6,67.9,10.4,0,17.8,38,8/24/23,0,RTWB,Real Time
8/25/23,17.67825317,24.57795143,32.07868576,0.181571007,0.011262566,36,37.6,67.9,10.4,0,17.8,38,8/25/23,0,RTWB,Real Time
8/26/23,17.50850677,24.45874596,32.08165741,0.182901031,0.073119074,36,37.6,67.9,10.4,0,17.8,38,8/26/23,0,RTWB,Real Time
8/27/23,17.73270988,24.38391685,32.05742264,0.175031762,0.033969771,36,37.6,67.9,10.4,0,17.8,38,8/27/23,0,RTWB,Real Time
8/28/23,17.8161068,24.22852325,32.12781143,0.168747802,0.076413333,36,37.6,67.9,10.4,0,17.8,38,8/28/23,0,RTWB,Real Time
8/29/23,17.92385483,24.06093597,32.11411667,0.161502135,0.078707658,36,37.6,67.9,10.4,0,17.8,38,8/29/23,0,RTWB,Real Time
8/30/23,18.40390968,24.06016541,32.10220718,0.148848835,0.053066503,36,37.6,67.9,10.4,0,17.8,38,8/30/23,0,RTWB,Real Time
8/31/23,18.56458092,23.79899025,32.03152084,0.137747614,0.08439102,36,37.6,67.9,10.4,0,17.8,38,8/31/23,0,RTWB,Real Time
9/1/23,19.15026283,23.2599659,31.94166756,0.108150081,0.078582756,36,37.6,67.9,10.4,0,17.8,38,9/1/23,0,RTWB,Real Time
9/2/23,18.32160759,23.69056129,31.89811134,0.141288255,0.007248154,36,37.6,67.9,10.4,0,17.8,38,9/2/23,0,RTWB,Real Time
9/3/23,17.67042351,23.62711906,31.88526344,0.156755146,-0.027172638,36,37.6,67.9,10.4,0,17.8,38,9/3/23,0,RTWB,Real Time
9/4/23,17.06202698,23.68099976,31.82118034,0.174183494,0.022214541,36,37.6,67.9,10.4,0,17.8,38,9/4/23,0,RTWB,Real Time
9/5/23,17.44927406,24.15522003,31.93397522,0.176472262,0.086725153,36,37.6,67.9,10.4,0,17.8,38,9/5/23,0,RTWB,Real Time
9/6/23,17.51374817,24.50502968,31.87879181,0.183981092,0.090036802,36,37.6,67.9,10.4,0,17.8,38,9/6/23,0,RTWB,Real Time
9/7/23,17.46775246,24.87416077,31.84943581,0.194905482,0.107757412,36,37.6,67.9,10.4,0,17.8,38,9/7/23,0,RTWB,Real Time
9/8/23,18.23316765,25.07931328,31.85112572,0.180161727,0.083534919,36,37.6,67.9,10.4,0,17.8,38,9/8/23,0,RTWB,Real Time
9/9/23,18.00432396,25.1957798,31.60348511,0.189248838,0.026540084,36,37.6,67.9,10.4,0,17.8,38,9/9/23,0,RTWB,Real Time
9/10/23,17.78771019,25.38956261,31.52790833,0.200048748,0.024908653,36,37.6,67.9,10.4,0,17.8,38,9/10/23,0,RTWB,Real Time
9/11/23,17.31427765,25.72748375,31.57413673,0.221400161,0.012952243,36,37.6,67.9,10.4,0,17.8,38,9/11/23,0,RTWB,Real Time
9/12/23,17.31366348,25.76375389,31.56813049,0.2223708,0.023056472,36,37.6,67.9,10.4,0,17.8,38,9/12/23,0,RTWB,Real Time
9/13/23,17.47937393,25.60926819,31.58259583,0.213944586,0.066106871,36,37.6,67.9,10.4,0,17.8,38,9/13/23,0,RTWB,Real Time
9/14/23,17.42193794,25.12326622,31.69113159,0.202666534,0.098862775,36,37.6,67.9,10.4,0,17.8,38,9/14/23,0,RTWB,Real Time
9/15/23,18.25031471,24.27900887,32.02113342,0.158649846,0.174258992,36,37.6,67.9,10.4,0,17.8,38,9/15/23,0,RTWB,Real Time
9/16/23,20.19499016,23.76801872,31.66851997,0.094027067,0.165993467,36,37.6,67.9,10.4,0,17.8,38,9/16/23,0,RTWB,Real Time
9/17/23,20.7006588,23.32118225,31.15267181,0.068961143,0.076973327,36,37.6,67.9,10.4,0,17.8,38,9/17/23,0,RTWB,Real Time
9/18/23,19.31173515,23.28006935,31.28785515,0.104429847,0.101561517,36,37.6,67.9,10.4,0,17.8,38,9/18/23,0,RTWB,Real Time
9/19/23,18.60866547,23.00078011,31.1576767,0.115581964,0.046171065,36,37.6,67.9,10.4,0,17.8,38,9/19/23,0,RTWB,Real Time
9/20/23,18.29617691,22.6523037,31.04147911,0.114634915,-0.014722779,36,37.6,67.9,10.4,0,17.8,38,9/20/23,0,RTWB,Real Time
9/21/23,18.01058006,22.63037682,31.03641319,0.121573599,-0.004018451,36,37.6,67.9,10.4,0,17.8,38,9/21/23,0,RTWB,Real Time
9/22/23,18.43602562,22.32324791,30.98630524,0.102295323,0.118632339,36,37.6,67.9,10.4,0,17.8,38,9/22/23,0,RTWB,Real Time
9/23/23,21.19776344,21.68802834,31.04943275,0.012901708,0.382627875,36,37.6,67.9,10.4,0,17.8,38,9/23/23,0,RTWB,Real Time
9/24/23,21.4402771,21.4636364,30.7252655,0.000614718,0.266530722,36,37.6,67.9,10.4,0,17.8,38,9/24/23,0,RTWB,Real Time
9/25/23,21.08276558,21.4770298,30.66007423,0.010375374,0.10998515,36,37.6,67.9,10.4,0,17.8,38,9/25/23,0,RTWB,Real Time
9/26/23,18.27676201,20.52602768,31.06061745,0.059191202,0.246446475,36,37.6,67.9,10.4,0,17.8,38,9/26/23,0,RTWB,Real Time
9/27/23,19.18037605,19.16537476,31.46336365,-0.000394771,0.237448499,36,37.6,67.9,10.4,0,17.8,38,9/27/23,0,RTWB,Real Time
9/28/23,19.14067078,19.13484764,31.60262489,-0.00015324,0.180490732,36,37.6,67.9,10.4,0,17.8,38,9/28/23,0,RTWB,Real Time
9/29/23,19.24022293,19.35510826,31.51106071,0.003023298,0.179541767,36,37.6,67.9,10.4,0,17.8,38,9/29/23,0,RTWB,Real Time
9/30/23,19.30051994,19.32694054,31.75153923,0.000695279,0.171051279,36,37.6,67.9,10.4,0,17.8,38,9/30/23,0,RTWB,Real Time
10/1/23,19.30825996,19.31110382,32.05758286,7.48383E-05,0.198423684,36,37.6,67.9,10.4,0,17.8,38,10/1/23,0,RTWB,Real Time
10/2/23,19.24972343,19.25336456,32.18041229,9.58192E-05,0.151693717,36,37.6,67.9,10.4,0,17.8,38,10/2/23,0,RTWB,Real Time
10/3/23,19.26860046,19.31931114,32.19527817,0.001334492,0.115636252,36,37.6,67.9,10.4,0,17.8,38,10/3/23,0,RTWB,Real Time
10/4/23,19.30085373,19.44629097,32.10898209,0.003827296,0.054299802,36,37.6,67.9,10.4,0,17.8,38,10/4/23,0,RTWB,Real Time
10/5/23,17.94869041,19.70022202,31.94170189,0.046092937,0.046995267,36,37.6,67.9,10.4,0,17.8,38,10/5/23,0,RTWB,Real Time
10/6/23,17.91707802,19.98408699,32.05894089,0.054394973,0.122549467,36,37.6,67.9,10.4,0,17.8,38,10/6/23,0,RTWB,Real Time
10/7/23,17.97549248,20.15908241,32.14886856,0.057462893,0.212483048,36,37.6,67.9,10.4,0,17.8,38,10/7/23,0,RTWB,Real Time
