date,bottom_temp,sst,sss,stratification,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,datetime,daily_occurrence,site,device_type
5/15/23,10.87511063,15.37675858,31.01782036,0.12862,-0.11639338,36,37.6,67.9,10.4,0.7,17.8,35,5/15/23,0,A7M,Archival
5/16/23,10.84578419,15.50615978,30.64250755,0.13315,-0.155048534,36,37.6,67.9,10.4,0.7,17.8,35,5/16/23,0,A7M,Archival
5/17/23,11.4325943,15.38528442,30.31713867,0.11293,-0.090757333,36,37.6,67.9,10.4,0.7,17.8,35,5/17/23,0,A7M,Archival
5/18/23,11.36412048,15.40457058,30.50456238,0.11544,-0.090133518,36,37.6,67.9,10.4,0.7,17.8,35,5/18/23,0,A7M,Archival
5/19/23,11.25650692,15.04993153,30.71549988,0.10838,-0.140508384,36,37.6,67.9,10.4,0.7,17.8,35,5/19/23,0,A7M,Archival
5/20/23,10.98168182,15.07483959,30.98107147,0.11695,-0.089555942,36,37.6,67.9,10.4,0.7,17.8,35,5/20/23,0,A7M,Archival
5/21/23,10.85348415,15.36841869,30.76607323,0.129,-0.087809466,36,37.6,67.9,10.4,0.7,17.8,35,5/21/23,0,A7M,Archival
5/22/23,10.88201618,15.75954342,30.73108101,0.13936,-0.115430899,36,37.6,67.9,10.4,0.7,17.8,35,5/22/23,0,A7M,Archival
5/23/23,11.39823151,15.68644714,31.04854584,0.12252,-0.017891129,36,37.6,67.9,10.4,0.7,17.8,35,5/23/23,0,A7M,Archival
5/24/23,11.52296352,15.40080261,31.61133766,0.1108,0.030822484,36,37.6,67.9,10.4,0.7,17.8,35,5/24/23,0,A7M,Archival
5/25/23,11.49810886,15.39429474,31.82825279,0.11132,-0.004988397,36,37.6,67.9,10.4,0.7,17.8,35,5/25/23,0,A7M,Archival
5/26/23,11.63179874,15.41298389,32.05441666,0.10803,-0.078663774,36,37.6,67.9,10.4,0.7,17.8,35,5/26/23,0,A7M,Archival
5/27/23,11.54782772,15.42112255,32.10995865,0.11067,-0.121731095,36,37.6,67.9,10.4,0.7,17.8,35,5/27/23,0,A7M,Archival
5/28/23,11.44272518,15.3991518,32.20596313,0.11304,-0.135114715,36,37.6,67.9,10.4,0.7,17.8,35,5/28/23,0,A7M,Archival
5/29/23,11.57182026,15.83437347,32.26475525,0.12179,-0.08089108,36,37.6,67.9,10.4,0.7,17.8,35,5/29/23,0,A7M,Archival
5/30/23,12.2859354,15.88468456,32.1438446,0.10282,0.004130837,36,37.6,67.9,10.4,0.7,17.8,35,5/30/23,0,A7M,Archival
5/31/23,13.72249603,15.64821148,31.99300194,0.05502,-0.052212391,36,37.6,67.9,10.4,0.7,17.8,35,5/31/23,0,A7M,Archival
6/1/23,14.13410473,15.76268482,31.8343277,0.04653,-0.078254282,36,37.6,67.9,10.4,0.7,17.8,35,6/1/23,0,A7M,Archival
6/2/23,13.22921848,15.93688869,31.83915138,0.07736,-0.057710279,36,37.6,67.9,10.4,0.7,17.8,35,6/2/23,0,A7M,Archival
6/3/23,12.92185116,16.25681496,31.83090973,0.09528,0.011268209,36,37.6,67.9,10.4,0.7,17.8,35,6/3/23,0,A7M,Archival
6/4/23,15.14319611,15.45442867,31.83200264,0.00889,0.150063679,36,37.6,67.9,10.4,0.7,17.8,35,6/4/23,0,A7M,Archival
6/5/23,14.96747875,15.85223675,31.71494865,0.02528,0.075057916,36,37.6,67.9,10.4,0.7,17.8,35,6/5/23,0,A7M,Archival
6/6/23,14.22524357,16.46002769,31.60119057,0.06385,0.058718413,36,37.6,67.9,10.4,0.7,17.8,35,6/6/23,0,A7M,Archival
6/7/23,13.70480061,16.5863018,31.5969162,0.08233,0.059740376,36,37.6,67.9,10.4,0.7,17.8,35,6/7/23,0,A7M,Archival
6/8/23,13.12796402,16.88416481,31.57904053,0.10732,0.092725955,36,37.6,67.9,10.4,0.7,17.8,35,6/8/23,0,A7M,Archival
6/9/23,12.92752361,17.0025444,31.58842278,0.11643,0.10511595,36,37.6,67.9,10.4,0.7,17.8,35,6/9/23,0,A7M,Archival
6/10/23,14.00998211,16.97600174,31.59452057,0.08474,0.054625407,36,37.6,67.9,10.4,0.7,17.8,35,6/10/23,0,A7M,Archival
6/11/23,13.72577667,17.81206512,31.42751312,0.11675,0.019014159,36,37.6,67.9,10.4,0.7,17.8,35,6/11/23,0,A7M,Archival
6/12/23,13.15781689,18.45378876,31.14439392,0.15131,0.065663479,36,37.6,67.9,10.4,0.7,17.8,35,6/12/23,0,A7M,Archival
6/13/23,13.05386066,18.36205101,31.23993492,0.15166,0.038626935,36,37.6,67.9,10.4,0.7,17.8,35,6/13/23,0,A7M,Archival
6/14/23,12.91878986,18.6349926,31.24689293,0.16332,0.036370568,36,37.6,67.9,10.4,0.7,17.8,35,6/14/23,0,A7M,Archival
6/15/23,12.63116932,18.98312759,31.2178936,0.18148,0.050498366,36,37.6,67.9,10.4,0.7,17.8,35,6/15/23,0,A7M,Archival
6/16/23,13.0047493,19.30304337,31.22191811,0.17995,0.062700987,36,37.6,67.9,10.4,0.7,17.8,35,6/16/23,0,A7M,Archival
6/17/23,12.89701462,19.55303001,31.16848946,0.19017,0.092093028,36,37.6,67.9,10.4,0.7,17.8,35,6/17/23,0,A7M,Archival
6/18/23,13.10770702,19.91807175,31.24440956,0.19458,0.021199293,36,37.6,67.9,10.4,0.7,17.8,35,6/18/23,0,A7M,Archival
6/19/23,13.73838043,20.20111656,31.36720467,0.18465,0.030041819,36,37.6,67.9,10.4,0.7,17.8,35,6/19/23,0,A7M,Archival
6/20/23,13.95725536,20.41286278,31.3937149,0.18445,0.032879498,36,37.6,67.9,10.4,0.7,17.8,35,6/20/23,0,A7M,Archival
6/21/23,14.64696884,19.51882935,31.56072235,0.1392,0.095090061,36,37.6,67.9,10.4,0.7,17.8,35,6/21/23,0,A7M,Archival
6/22/23,15.99565506,18.63391876,31.91705894,0.07538,0.096495144,36,37.6,67.9,10.4,0.7,17.8,35,6/22/23,0,A7M,Archival
6/23/23,15.94197559,19.04023933,31.7647419,0.08852,0.00338797,36,37.6,67.9,10.4,0.7,17.8,35,6/23/23,0,A7M,Archival
6/24/23,15.23591614,19.65237427,31.37059784,0.12618,-0.002440824,36,37.6,67.9,10.4,0.7,17.8,35,6/24/23,0,A7M,Archival
6/25/23,15.15199661,20.21774292,31.16651917,0.14474,0.00664393,36,37.6,67.9,10.4,0.7,17.8,35,6/25/23,0,A7M,Archival
6/26/23,14.83792973,20.59116173,30.92539978,0.16438,0.049601167,36,37.6,67.9,10.4,0.7,17.8,35,6/26/23,0,A7M,Archival
6/27/23,14.39704895,20.80345535,30.84670448,0.18304,0.09689033,36,37.6,67.9,10.4,0.7,17.8,35,6/27/23,0,A7M,Archival
6/28/23,14.04589844,21.01999283,30.83146095,0.19926,0.024313664,36,37.6,67.9,10.4,0.7,17.8,35,6/28/23,0,A7M,Archival
6/29/23,13.98121548,21.66278076,30.78141022,0.21947,-0.003716429,36,37.6,67.9,10.4,0.7,17.8,35,6/29/23,0,A7M,Archival
6/30/23,14.06930542,21.92028999,30.81134987,0.22431,-0.011677042,36,37.6,67.9,10.4,0.7,17.8,35,6/30/23,0,A7M,Archival
7/1/23,15.25693035,22.31064796,30.92726898,0.20153,-0.047884226,36,37.6,67.9,10.4,0.7,17.8,35,7/1/23,0,A7M,Archival
7/2/23,14.93126297,22.56212425,30.91599464,0.21802,-0.000625305,36,37.6,67.9,10.4,0.7,17.8,35,7/2/23,0,A7M,Archival
7/3/23,14.32034206,23.05117798,30.85523415,0.24945,-0.026834361,36,37.6,67.9,10.4,0.7,17.8,35,7/3/23,0,A7M,Archival
7/4/23,13.95522213,23.77968407,30.89678764,0.2807,-0.035738986,36,37.6,67.9,10.4,0.7,17.8,35,7/4/23,0,A7M,Archival
7/5/23,13.78540039,24.33468819,30.87406731,0.30141,-0.02268965,36,37.6,67.9,10.4,0.7,17.8,35,7/5/23,0,A7M,Archival
7/6/23,13.80282211,24.76442909,30.84274864,0.31319,-0.029522629,36,37.6,67.9,10.4,0.7,17.8,35,7/6/23,0,A7M,Archival
7/7/23,13.71243954,25.42744255,30.97647095,0.33471,0.075677842,36,37.6,67.9,10.4,0.7,17.8,35,7/7/23,0,A7M,Archival
7/8/23,13.77461147,25.62854767,30.98705292,0.33868,0.09773355,36,37.6,67.9,10.4,0.7,17.8,35,7/8/23,0,A7M,Archival
7/9/23,13.77789307,25.54579735,30.98641777,0.33623,0.126006022,36,37.6,67.9,10.4,0.7,17.8,35,7/9/23,0,A7M,Archival
7/10/23,13.76200485,25.26497459,30.97038078,0.32866,0.11077895,36,37.6,67.9,10.4,0.7,17.8,35,7/10/23,0,A7M,Archival
7/11/23,13.9101181,25.65159607,30.91052246,0.33547,0.05340508,36,37.6,67.9,10.4,0.7,17.8,35,7/11/23,0,A7M,Archival
7/12/23,13.93177795,25.96526527,30.89602089,0.34381,-0.001898408,36,37.6,67.9,10.4,0.7,17.8,35,7/12/23,0,A7M,Archival
7/13/23,14.47312641,25.83575249,31.07860565,0.32465,0.007709178,36,37.6,67.9,10.4,0.7,17.8,35,7/13/23,0,A7M,Archival
7/14/23,14.08946514,25.38677216,30.96972847,0.32278,-0.02352377,36,37.6,67.9,10.4,0.7,17.8,35,7/14/23,0,A7M,Archival
7/15/23,13.81350803,25.32349205,31.13271904,0.32886,-0.01310737,36,37.6,67.9,10.4,0.7,17.8,35,7/15/23,0,A7M,Archival
7/16/23,13.77609634,25.60232544,31.43213654,0.33789,0.000564349,36,37.6,67.9,10.4,0.7,17.8,35,7/16/23,0,A7M,Archival
7/17/23,13.42182827,25.20874023,31.47528839,0.33677,-0.030512264,36,37.6,67.9,10.4,0.7,17.8,35,7/17/23,0,A7M,Archival
7/18/23,13.23620701,25.32342339,31.40508842,0.34535,-0.017606603,36,37.6,67.9,10.4,0.7,17.8,35,7/18/23,0,A7M,Archival
7/19/23,14.59845448,25.53636169,31.23514557,0.31251,0.005993365,36,37.6,67.9,10.4,0.7,17.8,35,7/19/23,0,A7M,Archival
7/20/23,14.59596157,25.77246666,31.07507896,0.31933,0.006142238,36,37.6,67.9,10.4,0.7,17.8,35,7/20/23,0,A7M,Archival
7/21/23,14.66378021,25.67402458,30.96087837,0.31458,0.055825412,36,37.6,67.9,10.4,0.7,17.8,35,7/21/23,0,A7M,Archival
7/22/23,14.02409363,25.5072937,30.64142418,0.32809,0.077885635,36,37.6,67.9,10.4,0.7,17.8,35,7/22/23,0,A7M,Archival
7/23/23,13.71567917,25.55141258,30.48400116,0.33816,0.034093622,36,37.6,67.9,10.4,0.7,17.8,35,7/23/23,0,A7M,Archival
7/24/23,13.40446854,25.64157104,30.42366219,0.34963,0.009486961,36,37.6,67.9,10.4,0.7,17.8,35,7/24/23,0,A7M,Archival
7/25/23,12.02751637,25.75927162,30.45436287,0.39234,-0.032219276,36,37.6,67.9,10.4,0.7,17.8,35,7/25/23,0,A7M,Archival
7/26/23,11.93934536,26.13848114,30.41140175,0.40569,-0.055549074,36,37.6,67.9,10.4,0.7,17.8,35,7/26/23,0,A7M,Archival
7/27/23,11.83966541,25.87253571,30.28140068,0.40094,-0.070657678,36,37.6,67.9,10.4,0.7,17.8,35,7/27/23,0,A7M,Archival
7/28/23,12.08326244,25.80023384,30.68340492,0.39191,-0.151816487,36,37.6,67.9,10.4,0.7,17.8,35,7/28/23,0,A7M,Archival
7/29/23,11.36254597,26.01022148,31.19235992,0.41851,-0.104215555,36,37.6,67.9,10.4,0.7,17.8,35,7/29/23,0,A7M,Archival
7/30/23,11.13907337,24.9336338,31.36149788,0.39413,-0.076724015,36,37.6,67.9,10.4,0.7,17.8,35,7/30/23,0,A7M,Archival
7/31/23,12.57566357,23.61298561,31.01797295,0.31535,-0.014622007,36,37.6,67.9,10.4,0.7,17.8,35,7/31/23,0,A7M,Archival
8/1/23,12.66945171,23.18696022,30.906744,0.3005,-0.04203549,36,37.6,67.9,10.4,0.7,17.8,35,8/1/23,0,A7M,Archival
8/2/23,12.9705019,23.21014214,30.80754662,0.29256,-0.052742641,36,37.6,67.9,10.4,0.7,17.8,35,8/2/23,0,A7M,Archival
8/3/23,11.65080166,23.30809593,30.90691566,0.33307,-0.043955233,36,37.6,67.9,10.4,0.7,17.8,35,8/3/23,0,A7M,Archival
8/4/23,11.61815643,23.09247017,31.00738335,0.32784,0.005754012,36,37.6,67.9,10.4,0.7,17.8,35,8/4/23,0,A7M,Archival
8/5/23,11.40197659,22.92688751,31.05761147,0.32928,0.054549646,36,37.6,67.9,10.4,0.7,17.8,35,8/5/23,0,A7M,Archival
8/6/23,13.00501251,23.73699379,31.11810875,0.30663,0.061137319,36,37.6,67.9,10.4,0.7,17.8,35,8/6/23,0,A7M,Archival
8/7/23,13.1352911,23.88124847,31.08895111,0.30703,0.054650094,36,37.6,67.9,10.4,0.7,17.8,35,8/7/23,0,A7M,Archival
8/8/23,12.95579243,23.74974823,30.86188698,0.3084,0.082146294,36,37.6,67.9,10.4,0.7,17.8,35,8/8/23,0,A7M,Archival
8/9/23,14.26213741,23.66796112,30.85165405,0.26874,0.010149368,36,37.6,67.9,10.4,0.7,17.8,35,8/9/23,0,A7M,Archival
8/10/23,14.02582169,23.87283897,30.93203926,0.28134,0.010633986,36,37.6,67.9,10.4,0.7,17.8,35,8/10/23,0,A7M,Archival
8/11/23,13.83918095,23.59655571,31.16224861,0.27878,0.020664858,36,37.6,67.9,10.4,0.7,17.8,35,8/11/23,0,A7M,Archival
8/12/23,15.90947819,24.09287834,31.41888618,0.23381,-0.020599863,36,37.6,67.9,10.4,0.7,17.8,35,8/12/23,0,A7M,Archival
8/13/23,16.04221153,24.1067276,31.66916084,0.23041,0.01491556,36,37.6,67.9,10.4,0.7,17.8,35,8/13/23,0,A7M,Archival
8/14/23,16.15176201,24.61197662,31.76998138,0.24172,-0.031603809,36,37.6,67.9,10.4,0.7,17.8,35,8/14/23,0,A7M,Archival
8/15/23,15.91013622,25.15490913,32.00521851,0.26414,0.01800457,36,37.6,67.9,10.4,0.7,17.8,35,8/15/23,0,A7M,Archival
8/16/23,16.02837181,25.04307747,32.08388519,0.25756,0.016042044,36,37.6,67.9,10.4,0.7,17.8,35,8/16/23,0,A7M,Archival
8/17/23,16.12276649,25.22360802,31.97249794,0.26002,0.03107293,36,37.6,67.9,10.4,0.7,17.8,35,8/17/23,0,A7M,Archival
8/18/23,17.23433495,24.95096588,31.82237244,0.22048,0.065972202,36,37.6,67.9,10.4,0.7,17.8,35,8/18/23,0,A7M,Archival
8/19/23,17.40870857,25.01558876,31.88837242,0.21734,-0.013620635,36,37.6,67.9,10.4,0.7,17.8,35,8/19/23,0,A7M,Archival
8/20/23,17.55729103,24.96979332,31.98968697,0.21179,-0.055243287,36,37.6,67.9,10.4,0.7,17.8,35,8/20/23,0,A7M,Archival
8/21/23,17.72805595,24.96095276,31.94224548,0.20665,-0.020835653,36,37.6,67.9,10.4,0.7,17.8,35,8/21/23,0,A7M,Archival
8/22/23,17.79824448,25.10742188,32.02280045,0.20883,0.010191042,36,37.6,67.9,10.4,0.7,17.8,35,8/22/23,0,A7M,Archival
8/23/23,17.97101021,24.87969971,31.82568932,0.19739,0.046325281,36,37.6,67.9,10.4,0.7,17.8,35,8/23/23,0,A7M,Archival
8/24/23,17.80240059,25.00901031,31.86520958,0.2059,0.037259113,36,37.6,67.9,10.4,0.7,17.8,35,8/24/23,0,A7M,Archival
8/25/23,17.67825317,24.57795143,32.07868576,0.19713,0.011262566,36,37.6,67.9,10.4,0.7,17.8,35,8/25/23,0,A7M,Archival
8/26/23,17.50850677,24.45874596,32.08165741,0.19858,0.073119074,36,37.6,67.9,10.4,0.7,17.8,35,8/26/23,0,A7M,Archival
8/27/23,17.73270988,24.38391685,32.05742264,0.19003,0.033969771,36,37.6,67.9,10.4,0.7,17.8,35,8/27/23,0,A7M,Archival
8/28/23,17.8161068,24.22852325,32.12781143,0.18321,0.076413333,36,37.6,67.9,10.4,0.7,17.8,35,8/28/23,0,A7M,Archival
8/29/23,17.92385483,24.06093597,32.11411667,0.17535,0.078707658,36,37.6,67.9,10.4,0.7,17.8,35,8/29/23,0,A7M,Archival
8/30/23,18.40390968,24.06016541,32.10220718,0.16161,0.053066503,36,37.6,67.9,10.4,0.7,17.8,35,8/30/23,0,A7M,Archival
8/31/23,18.56458092,23.79899025,32.03152084,0.14955,0.08439102,36,37.6,67.9,10.4,0.7,17.8,35,8/31/23,0,A7M,Archival
9/1/23,19.15026283,23.2599659,31.94166756,0.11742,0.078582756,36,37.6,67.9,10.4,0.7,17.8,35,9/1/23,0,A7M,Archival
9/2/23,18.32160759,23.69056129,31.89811134,0.1534,0.007248154,36,37.6,67.9,10.4,0.7,17.8,35,9/2/23,0,A7M,Archival
9/3/23,17.67042351,23.62711906,31.88526344,0.17019,-0.027172638,36,37.6,67.9,10.4,0.7,17.8,35,9/3/23,0,A7M,Archival
9/4/23,17.06202698,23.68099976,31.82118034,0.18911,0.022214541,36,37.6,67.9,10.4,0.7,17.8,35,9/4/23,0,A7M,Archival
9/5/23,17.44927406,24.15522003,31.93397522,0.1916,0.086725153,36,37.6,67.9,10.4,0.7,17.8,35,9/5/23,0,A7M,Archival
9/6/23,17.51374817,24.50502968,31.87879181,0.19975,0.090036802,36,37.6,67.9,10.4,0.7,17.8,35,9/6/23,0,A7M,Archival
9/7/23,17.46775246,24.87416077,31.84943581,0.21161,0.107757412,36,37.6,67.9,10.4,0.7,17.8,35,9/7/23,0,A7M,Archival
9/8/23,18.23316765,25.07931328,31.85112572,0.1956,0.083534919,36,37.6,67.9,10.4,0.7,17.8,35,9/8/23,0,A7M,Archival
9/9/23,18.00432396,25.1957798,31.60348511,0.20547,0.026540084,36,37.6,67.9,10.4,0.7,17.8,35,9/9/23,0,A7M,Archival
9/10/23,17.78771019,25.38956261,31.52790833,0.2172,0.024908653,36,37.6,67.9,10.4,0.7,17.8,35,9/10/23,0,A7M,Archival
9/11/23,17.31427765,25.72748375,31.57413673,0.24038,0.012952243,36,37.6,67.9,10.4,0.7,17.8,35,9/11/23,0,A7M,Archival
9/12/23,17.31366348,25.76375389,31.56813049,0.24143,0.023056472,36,37.6,67.9,10.4,0.7,17.8,35,9/12/23,0,A7M,Archival
9/13/23,17.47937393,25.60926819,31.58259583,0.23228,0.066106871,36,37.6,67.9,10.4,0.7,17.8,35,9/13/23,0,A7M,Archival
9/14/23,17.42193794,25.12326622,31.69113159,0.22004,0.098862775,36,37.6,67.9,10.4,0.7,17.8,35,9/14/23,0,A7M,Archival
9/15/23,18.25031471,24.27900887,32.02113342,0.17225,0.174258992,36,37.6,67.9,10.4,0.7,17.8,35,9/15/23,0,A7M,Archival
9/16/23,20.19499016,23.76801872,31.66851997,0.10209,0.165993467,36,37.6,67.9,10.4,0.7,17.8,35,9/16/23,0,A7M,Archival
9/17/23,20.7006588,23.32118225,31.15267181,0.07487,0.076973327,36,37.6,67.9,10.4,0.7,17.8,35,9/17/23,0,A7M,Archival
9/18/23,19.31173515,23.28006935,31.28785515,0.11338,0.101561517,36,37.6,67.9,10.4,0.7,17.8,35,9/18/23,0,A7M,Archival
9/19/23,18.60866547,23.00078011,31.1576767,0.12549,0.046171065,36,37.6,67.9,10.4,0.7,17.8,35,9/19/23,0,A7M,Archival
9/20/23,18.29617691,22.6523037,31.04147911,0.12446,-0.014722779,36,37.6,67.9,10.4,0.7,17.8,35,9/20/23,0,A7M,Archival
9/21/23,18.01058006,22.63037682,31.03641319,0.13199,-0.004018451,36,37.6,67.9,10.4,0.7,17.8,35,9/21/23,0,A7M,Archival
9/22/23,18.43602562,22.32324791,30.98630524,0.11106,0.118632339,36,37.6,67.9,10.4,0.7,17.8,35,9/22/23,0,A7M,Archival
9/23/23,21.19776344,21.68802834,31.04943275,0.01401,0.382627875,36,37.6,67.9,10.4,0.7,17.8,35,9/23/23,0,A7M,Archival
9/24/23,21.4402771,21.4636364,30.7252655,0.00067,0.266530722,36,37.6,67.9,10.4,0.7,17.8,35,9/24/23,0,A7M,Archival
9/25/23,21.08276558,21.4770298,30.66007423,0.01126,0.10998515,36,37.6,67.9,10.4,0.7,17.8,35,9/25/23,0,A7M,Archival
9/26/23,18.27676201,20.52602768,31.06061745,0.06426,0.246446475,36,37.6,67.9,10.4,0.7,17.8,35,9/26/23,0,A7M,Archival
9/27/23,19.18037605,19.16537476,31.46336365,-0.00043,0.237448499,36,37.6,67.9,10.4,0.7,17.8,35,9/27/23,0,A7M,Archival
9/28/23,19.14067078,19.13484764,31.60262489,-0.00017,0.180490732,36,37.6,67.9,10.4,0.7,17.8,35,9/28/23,0,A7M,Archival
9/29/23,19.24022293,19.35510826,31.51106071,0.00328,0.179541767,36,37.6,67.9,10.4,0.7,17.8,35,9/29/23,0,A7M,Archival
9/30/23,19.30051994,19.32694054,31.75153923,0.00075,0.171051279,36,37.6,67.9,10.4,0.7,17.8,35,9/30/23,0,A7M,Archival
10/1/23,19.30825996,19.31110382,32.05758286,0.00008,0.198423684,36,37.6,67.9,10.4,0.7,17.8,35,10/1/23,0,A7M,Archival
10/2/23,19.24972343,19.25336456,32.18041229,0.0001,0.151693717,36,37.6,67.9,10.4,0.7,17.8,35,10/2/23,0,A7M,Archival
10/3/23,19.26860046,19.31931114,32.19527817,0.00145,0.115636252,36,37.6,67.9,10.4,0.7,17.8,35,10/3/23,0,A7M,Archival
10/4/23,19.30085373,19.44629097,32.10898209,0.00416,0.054299802,36,37.6,67.9,10.4,0.7,17.8,35,10/4/23,0,A7M,Archival
10/5/23,17.94869041,19.70022202,31.94170189,0.05004,0.046995267,36,37.6,67.9,10.4,0.7,17.8,35,10/5/23,0,A7M,Archival
10/6/23,17.91707802,19.98408699,32.05894089,0.05906,0.122549467,36,37.6,67.9,10.4,0.7,17.8,35,10/6/23,0,A7M,Archival
10/7/23,17.97549248,20.15908241,32.14886856,0.06239,0.212483048,36,37.6,67.9,10.4,0.7,17.8,35,10/7/23,0,A7M,Archival
10/8/23,19.33919334,19.49655914,32.0711937,0.0045,0.157913178,36,37.6,67.9,10.4,0.7,17.8,35,10/8/23,0,A7M,Archival
10/9/23,19.5092907,19.3498497,32.01611328,-0.00456,0.077809893,36,37.6,67.9,10.4,0.7,17.8,35,10/9/23,0,A7M,Archival
10/10/23,19.58848381,19.15776253,31.83255196,-0.01231,0.125747815,36,37.6,67.9,10.4,0.7,17.8,35,10/10/23,0,A7M,Archival
10/11/23,18.84685326,19.19288063,32.06978989,0.00989,0.111457497,36,37.6,67.9,10.4,0.7,17.8,35,10/11/23,0,A7M,Archival
10/12/23,18.78778267,19.2314415,32.13809204,0.01268,0.136214599,36,37.6,67.9,10.4,0.7,17.8,35,10/12/23,0,A7M,Archival
10/13/23,18.7109108,19.1060276,32.17554092,0.01129,0.157054186,36,37.6,67.9,10.4,0.7,17.8,35,10/13/23,0,A7M,Archival
10/14/23,18.88202095,18.84668541,32.2562561,-0.00101,0.220489144,36,37.6,67.9,10.4,0.7,17.8,35,10/14/23,0,A7M,Archival
10/15/23,18.78919601,18.7595005,32.17132187,-0.00085,0.355402619,36,37.6,67.9,10.4,0.7,17.8,35,10/15/23,0,A7M,Archival
10/16/23,18.58897591,18.52613068,32.00801086,-0.0018,0.243152753,36,37.6,67.9,10.4,0.7,17.8,35,10/16/23,0,A7M,Archival
10/17/23,17.83970451,18.39116669,31.97597694,0.01576,0.217797145,36,37.6,67.9,10.4,0.7,17.8,35,10/17/23,0,A7M,Archival
10/18/23,17.78175354,18.1985302,31.93378639,0.01191,0.123235308,36,37.6,67.9,10.4,0.7,17.8,35,10/18/23,0,A7M,Archival
10/19/23,17.7931118,18.12981033,31.93060493,0.00962,0.08489456,36,37.6,67.9,10.4,0.7,17.8,35,10/19/23,0,A7M,Archival
10/20/23,17.88936424,18.37569809,31.96604347,0.0139,0.172355935,36,37.6,67.9,10.4,0.7,17.8,35,10/20/23,0,A7M,Archival
10/21/23,17.93559456,18.35189056,31.88027954,0.01189,0.272885412,36,37.6,67.9,10.4,0.7,17.8,35,10/21/23,0,A7M,Archival
10/22/23,18.09409714,18.12788963,32.00691986,0.00097,0.009870783,36,37.6,67.9,10.4,0.7,17.8,35,10/22/23,0,A7M,Archival
10/23/23,18.36532974,17.70913506,32.28066254,-0.01875,-0.108432256,36,37.6,67.9,10.4,0.7,17.8,35,10/23/23,0,A7M,Archival
10/24/23,18.15415955,17.65065193,32.27157211,-0.01439,-0.014950511,36,37.6,67.9,10.4,0.7,17.8,35,10/24/23,0,A7M,Archival
10/25/23,17.98179626,17.6089077,32.13216019,-0.01065,-0.079668231,36,37.6,67.9,10.4,0.7,17.8,35,10/25/23,0,A7M,Archival
10/26/23,17.04923058,18.05133438,31.92367554,0.02863,-0.151854977,36,37.6,67.9,10.4,0.7,17.8,35,10/26/23,0,A7M,Archival
10/27/23,17.18020439,18.13983917,31.44544792,0.02742,-0.081383809,36,37.6,67.9,10.4,0.7,17.8,35,10/27/23,0,A7M,Archival
10/28/23,17.27052498,18.42677879,31.25496864,0.03304,-0.027674323,36,37.6,67.9,10.4,0.7,17.8,35,10/28/23,0,A7M,Archival
10/29/23,17.72412682,18.63520622,31.23152351,0.02603,-0.0101282,36,37.6,67.9,10.4,0.7,17.8,35,10/29/23,0,A7M,Archival
10/30/23,17.68369865,18.53814888,31.32138252,0.02441,0.111029692,36,37.6,67.9,10.4,0.7,17.8,35,10/30/23,0,A7M,Archival
10/31/23,17.69087029,18.17711449,31.82633972,0.01389,0.045205232,36,37.6,67.9,10.4,0.7,17.8,35,10/31/23,0,A7M,Archival
11/1/23,17.51601601,17.46097755,31.8378315,-0.00157,0.168321684,36,37.6,67.9,10.4,0.7,17.8,35,11/1/23,0,A7M,Archival
11/2/23,17.53367043,17.11140251,31.94553185,-0.01206,0.081966683,36,37.6,67.9,10.4,0.7,17.8,35,11/2/23,0,A7M,Archival
11/3/23,17.2908802,16.96766853,32.01390076,-0.00923,0.012024838,36,37.6,67.9,10.4,0.7,17.8,35,11/3/23,0,A7M,Archival
11/4/23,16.78022957,16.70105553,32.0304718,-0.00226,-0.051814187,36,37.6,67.9,10.4,0.7,17.8,35,11/4/23,0,A7M,Archival
11/5/23,16.75799561,16.68673134,31.98240852,-0.00204,0.020980665,36,37.6,67.9,10.4,0.7,17.8,35,11/5/23,0,A7M,Archival
11/6/23,16.74646568,16.63146019,32.07331467,-0.00329,0.074377686,36,37.6,67.9,10.4,0.7,17.8,35,11/6/23,0,A7M,Archival
11/7/23,16.7875843,16.67733192,32.06007004,-0.00315,0.087333135,36,37.6,67.9,10.4,0.7,17.8,35,11/7/23,0,A7M,Archival
11/8/23,16.66872215,16.5834198,32.02716064,-0.00244,0.022964435,36,37.6,67.9,10.4,0.7,17.8,35,11/8/23,0,A7M,Archival
11/9/23,16.66582298,16.53316307,32.13706589,-0.00379,0.054725409,36,37.6,67.9,10.4,0.7,17.8,35,11/9/23,0,A7M,Archival
11/10/23,16.13584518,16.63841438,32.13508987,0.01436,0.02414827,36,37.6,67.9,10.4,0.7,17.8,35,11/10/23,0,A7M,Archival
11/11/23,16.23701477,16.3110714,32.23142624,0.00212,-0.092028171,36,37.6,67.9,10.4,0.7,17.8,35,11/11/23,0,A7M,Archival
11/12/23,16.14941978,16.12218285,32.20548248,-0.00078,-0.079571843,36,37.6,67.9,10.4,0.7,17.8,35,11/12/23,0,A7M,Archival
11/13/23,15.57881641,16.10441971,32.05617523,0.01502,0.043888737,36,37.6,67.9,10.4,0.7,17.8,35,11/13/23,0,A7M,Archival
11/14/23,15.59983063,15.78402615,32.04022598,0.00526,-0.007989734,36,37.6,67.9,10.4,0.7,17.8,35,11/14/23,0,A7M,Archival
