Date,Site,sst,bottom_temp,sss,stratification,phase,daylight_hours,device_type,percent_occurrence,period
11/22/21,RTWB,14.06791394,15.05226272,33.04160118,-0.025903915,0.722428136,9.755456349,RealTime,7,2
12/6/21,RTWB,12.98335832,14.27535146,32.99391311,-0.03399982,0.288551167,9.541051587,RealTime,29,2
12/20/21,RTWB,11.77458899,12.64148004,33.2880279,-0.022812922,0.740108603,9.515436508,RealTime,71,2
1/3/22,RTWB,9.91141476,10.22073644,33.37820653,-0.008140044,0.234466702,9.684305556,RealTime,57,2
1/17/22,RTWB,8.605795824,8.712977299,33.6237165,-0.002820565,0.66914473,10.00444444,RealTime,0,2
1/31/22,RTWB,6.69838919,6.946275098,33.35608591,-0.006523311,0.321732884,10.47416667,RealTime,8,2
2/14/22,RTWB,6.794867175,7.03593748,33.23725918,-0.006343956,0.632792368,11.00218254,RealTime,14,2
2/28/22,RTWB,7.757087844,7.867856026,32.96892466,-0.002914952,0.33951565,11.5685119,RealTime,7,2
3/14/22,RTWB,8.581274803,8.716594549,32.8355308,-0.003561046,0.572878005,12.14121795,RealTime,31,2
3/28/22,RTWB,8.621470281,8.857583523,32.59425163,-0.006213507,0.358659596,12.72748016,RealTime,0,2
4/11/22,RTWB,9.784581729,8.669739451,32.15922792,0.029337955,0.528843276,13.28684524,RealTime,0,2
4/25/22,RTWB,11.01242352,9.218529225,32.62200192,0.047207744,0.448387625,13.80646825,RealTime,0,2
5/9/22,RTWB,12.23037842,10.2883373,32.30958734,0.051106348,0.47913968,14.25638889,RealTime,0,2
5/23/22,RTWB,17.26819249,10.30112491,31.14275101,0.183343884,0.54044919,14.59855159,RealTime,0,2
6/6/22,RTWB,20.69485664,11.94112437,31.17016642,0.230361376,0.430458317,14.7934127,RealTime,0,2
6/20/22,RTWB,21.22835854,12.65701001,31.89688001,0.225561804,0.632389452,14.81376984,RealTime,0,2
7/4/22,RTWB,24.19599983,14.01812036,32.21449116,0.267838933,0.382334844,14.65742063,RealTime,0,2
7/18/22,RTWB,25.24300112,16.45314442,32.66612053,0.231312019,0.654240778,14.3480754,RealTime,0,2
8/1/22,RTWB,25.59490095,17.12436628,32.89611571,0.222908807,0.33439289,13.92410714,RealTime,14,2
8/15/22,RTWB,24.72431292,14.94258186,32.83649799,0.257413975,0.745374614,13.42472222,RealTime,0,2
8/29/22,RTWB,25.13461058,16.42412622,32.79564748,0.229223273,0.283894255,12.88087302,RealTime,0,2
9/12/22,RTWB,23.55830084,18.14549126,32.78716224,0.142442357,0.765315711,12.31448413,RealTime,0,2
9/26/22,RTWB,20.07631465,17.79075452,32.74815151,0.060146319,0.234634775,11.74134921,RealTime,0,2
10/10/22,RTWB,17.78474181,17.25462736,33.06832286,0.01395038,0.712977852,11.17660714,RealTime,0,2
10/24/22,RTWB,17.19393635,17.09841701,33.24809701,0.002513667,0.32582708,10.63990079,RealTime,0,2
11/7/22,RTWB,16.8254227,16.79535662,33.38447489,0.000791213,0.658971058,10.16130952,RealTime,7,2
11/21/22,RTWB,14.54622146,14.66092219,33.73809569,-0.003018441,0.416205192,9.782876984,RealTime,7,2
12/5/22,RTWB,12.7217677,12.76656737,33.6016595,-0.001178939,0.603948698,9.552956349,RealTime,21,2
12/19/22,RTWB,10.51174096,11.15645136,33.52078656,-0.016966059,0.43490348,9.509642857,RealTime,43,2
1/2/23,RTWB,9.09152501,11.29334818,32.56735202,-0.057942715,0.549536402,9.661666667,RealTime,21,2
1/16/23,RTWB,8.528666973,9.201755864,32.84717478,-0.017712866,0.453393586,9.983670635,RealTime,71,2
1/30/23,RTWB,7.723703998,8.189357758,32.82074492,-0.012254046,0.493680182,10.42954365,RealTime,57,2
2/13/23,RTWB,7.806771517,8.037631103,32.4276668,-0.006075252,0.542048287,10.95267857,RealTime,71,2
2/27/23,RTWB,7.651842662,7.707273415,32.40697506,-0.001458704,0.438473341,11.51670635,RealTime,93,2
3/13/23,RTWB,7.589589119,7.639165095,32.16566631,-0.001304628,0.561773691,12.09696429,RealTime,7,2
3/27/23,RTWB,8.788438797,7.979350329,31.86861352,0.021291802,0.385063507,12.6760119,RealTime,7,2
4/10/23,A2M,13.07871533,9.688031195,30.70363951,0.141278506,0.299640008,13.43604167,Archival,0,2
4/10/23,A7M,13.00887728,9.411183357,31.1309948,0.10279,0.299640008,13.43236111,Archival,0,2
4/10/23,RTWB,12.36897975,9.255333937,31.29714973,0.081938048,0.490272533,13.32752137,RealTime,0,2
4/10/23,T2M,12.97393799,9.240513086,31.5046792,0.103706247,0.299640008,13.4325,Archival,0,2
4/24/23,A2M,12.97627347,10.96743032,31.22710391,0.083701798,0.33323186,13.76656746,Archival,0,2
4/24/23,A7M,12.69299555,10.17887061,31.73827975,0.071831429,0.33323186,13.76206349,Archival,0,2
4/24/23,RTWB,12.69299555,10.17887061,31.73827975,0.066161183,0.33323186,13.76206349,RealTime,0,2
4/24/23,T2M,12.58048569,9.933389187,32.17864636,0.073530458,0.33323186,13.76196429,Archival,0,2
5/8/23,A2M,15.31403548,11.60742535,30.2422187,0.154442089,0.675734526,14.22565476,Archival,0,2
5/8/23,A7M,15.03809684,10.81556293,30.98580538,0.120643571,0.675734526,14.21974206,Archival,0,2
5/8/23,RTWB,15.03809684,10.81556293,30.98580538,0.111119313,0.675734526,14.21972222,RealTime,0,2
5/8/23,T2M,14.86408963,10.40410403,31.78587668,0.123888489,0.675734526,14.2196627,Archival,0,2
5/22/23,A2M,16.0593026,14.59962279,31.18075916,0.060819992,0.281673409,14.58025794,Archival,0,2
5/22/23,A7M,15.66088806,12.35230671,31.80911064,0.094530714,0.281673409,14.57327381,Archival,0,2
5/22/23,RTWB,15.66088806,12.35230671,31.80911064,0.08706793,0.281673409,14.57333333,RealTime,0,2
5/22/23,T2M,15.56037855,10.77337885,32.42520837,0.132972214,0.281673409,14.57323413,Archival,0,2
6/5/23,A2M,18.49698857,15.7758659,31.07240295,0.113380111,0.769055326,14.79037698,Archival,0,2
6/5/23,A7M,17.91296053,13.38999122,31.39903464,0.129226429,0.769055326,14.78279762,Archival,0,2
6/5/23,RTWB,17.91296053,13.38999122,31.39903464,0.119025508,0.769055326,14.78277778,RealTime,0,2
6/5/23,T2M,17.30724096,10.90881777,31.89718451,0.177733978,0.769055326,14.78281746,Archival,0,2
6/19/23,A2M,20.77437006,17.10560077,30.77635111,0.152865387,0.231826101,14.82700397,Archival,0,2
6/19/23,A7M,20.61053835,14.72769567,31.18429634,0.168080714,0.231826101,14.81940476,Archival,0,2
6/19/23,RTWB,20.61053835,14.72769567,31.18429634,0.154811649,0.231826101,14.81936508,RealTime,0,2
6/19/23,T2M,20.46497386,12.59857055,31.73915931,0.218511203,0.231826101,14.81936508,Archival,0,2
7/3/23,A2M,24.64116138,16.50127064,30.79426793,0.339162114,0.721016862,14.68549603,Archival,0,2
7/3/23,A7M,25.1115675,13.92034483,30.98634952,0.319749286,0.721016862,14.67819444,Archival,0,2
7/3/23,RTWB,25.1115675,13.92034483,30.98634952,0.29450586,0.721016862,14.67823413,RealTime,0,2
7/3/23,T2M,25.25162465,12.20220205,31.0853375,0.362483961,0.721016862,14.67827381,Archival,0,2
7/17/23,A2M,25.0488502,15.87462582,30.51883411,0.382259349,0.253219944,14.38748016,Archival,0,2
7/17/23,A7M,25.62354796,13.00370584,30.86321395,0.360567143,0.253219944,14.38115079,Archival,0,2
7/17/23,RTWB,25.62354796,13.00370584,30.86321395,0.332101109,0.253219944,14.38115079,RealTime,0,2
7/17/23,T2M,26.05433233,11.16004263,31.00233228,0.413730269,0.253219944,14.38121032,Archival,0,2
7/31/23,A2M,22.92851312,14.83942638,30.85477366,0.337045281,0.672544998,13.97097222,Archival,0,2
7/31/23,A7M,23.57446384,13.29010555,31.0576507,0.293838571,0.672544998,13.96589286,Archival,0,2
7/31/23,RTWB,23.57446384,13.29010555,31.0576507,0.270641008,0.672544998,13.96589286,RealTime,0,2
7/31/23,T2M,24.35515717,12.59445708,31.12117944,0.326686114,0.672544998,13.9659127,Archival,0,2
8/14/23,A2M,24.11695017,18.56822191,31.35347162,0.231197011,0.344719018,13.47559524,Archival,0,2
8/14/23,A7M,24.88197272,17.18803944,31.95755182,0.219825714,0.344719018,13.47188492,Archival,0,2
8/14/23,RTWB,24.88197272,17.18803944,31.95755182,0.202471929,0.344719018,13.4719246,RealTime,0,2
8/14/23,T2M,25.43710858,16.40315247,31.84928744,0.250943226,0.344719018,13.47188492,Archival,0,2
8/28/23,A2M,23.84061745,20.49739211,31.43795191,0.139301056,0.623626877,12.93323413,Archival,0,2
8/28/23,A7M,24.25759479,17.95491069,31.89761434,0.180076429,0.623626877,12.93095238,Archival,0,2
8/28/23,RTWB,24.25759479,17.95491069,31.89761434,0.165860108,0.623626877,12.93097222,RealTime,0,2
8/28/23,T2M,24.53158529,16.08048337,31.9930691,0.234752831,0.623626877,12.93099206,Archival,0,2
9/11/23,A2M,23.86026137,22.14982047,31.23814161,0.071268371,0.365929094,12.36662698,Archival,0,2
9/11/23,A7M,23.61645889,18.85546003,31.32448196,0.136028571,0.365929094,12.3659127,Archival,0,2
9/11/23,RTWB,23.61645889,18.85546003,31.32448196,0.125289444,0.365929094,12.36589286,RealTime,0,2
9/11/23,T2M,23.59624522,16.19097676,31.50960704,0.205701902,0.365929094,12.36593254,Archival,0,2
9/25/23,A2M,20.10282367,19.65177413,31.13933168,0.018793733,0.572286887,11.79204365,Archival,0,2
9/25/23,A7M,19.68966784,19.03780065,31.7723029,0.018623571,0.572286887,11.79289683,Archival,0,2
9/25/23,RTWB,19.68966784,19.03780065,31.7723029,0.017154396,0.572286887,11.79285714,RealTime,0,2
9/25/23,T2M,19.76191725,18.59973185,32.34970924,0.032282925,0.572286887,11.79281746,Archival,0,2
10/9/23,A2M,18.60246658,18.75993156,31.02673421,-0.006561041,0.455916149,11.22424603,Archival,0,2
10/9/23,A7M,18.69609029,18.50265285,32.02580629,0.005527143,0.455916149,11.22656746,Archival,0,2
10/9/23,RTWB,18.69609029,18.50265285,32.02580629,0.005090459,0.455916149,11.22656746,RealTime,0,2
10/9/23,T2M,19.30040945,18.26433727,32.56222589,0.028779783,0.455916149,11.22664683,Archival,0,2
10/23/23,A2M,17.65955639,17.51321547,31.24464389,0.006097538,0.520958744,10.68251984,Archival,0,2
10/23/23,A7M,17.70463943,17.49848093,31.82127694,0.005890714,0.520958744,10.68634921,Archival,0,2
10/23/23,RTWB,17.70463943,17.49848093,31.82127694,0.005425224,0.520958744,10.68636905,RealTime,0,2
10/23/23,T2M,17.75989955,17.66310842,32.41921915,0.002688643,0.520958744,10.68632937,Archival,0,2
11/6/23,A2M,15.79400233,15.97647054,31.45094122,-0.007602842,0.545672906,10.19575397,Archival,14,2
11/6/23,A7M,16.0935419,15.96227366,32.08937046,0.00375,0.545672906,10.20093254,Archival,7,2
11/6/23,RTWB,16.0935419,15.96227366,32.08937046,0.003454427,0.545672906,10.20097222,RealTime,0,2
11/6/23,T2M,16.19855043,15.61345298,32.4396771,0.016252707,0.545672906,10.20097222,Archival,0,2
11/20/23,A2M,13.61754901,13.75506265,31.54544762,-0.005729735,0.468122703,9.805178571,Archival,29,2
11/20/23,A7M,14.20054879,14.25324999,32.07924625,-0.001505714,0.468122703,9.811547619,Archival,21,2
11/20/23,RTWB,14.20054879,14.25324999,32.07924625,-0.001386872,0.468122703,9.811527778,RealTime,14,2
11/20/23,T2M,14.13537216,14.11998565,32.31999043,0.000427404,0.468122703,9.811527778,Archival,14,2
12/4/23,A2M,11.36669867,11.88468722,31.37309769,-0.021582856,0.633422104,9.559305556,Archival,29,2
12/4/23,A7M,12.29667064,12.53297595,32.02128397,-0.006752857,0.633422104,9.56640873,Archival,29,2
12/4/23,RTWB,12.29667064,12.53297595,32.02128397,-0.006218561,0.633422104,9.56640873,RealTime,14,2
12/4/23,T2M,12.60607025,12.63727542,32.3138643,-0.000866811,0.633422104,9.566428571,Archival,14,2
12/18/23,A2M,10.03637232,10.4075032,30.51391683,-0.015463787,0.415039038,9.498174603,Archival,57,2
12/18/23,A7M,10.96133178,10.96046141,31.93567249,2.50E-05,0.415039038,9.505376984,Archival,57,2
12/18/23,RTWB,10.96133178,10.96046141,31.93567249,2.29E-05,0.415039038,9.505396825,RealTime,57,2
12/18/23,T2M,11.29321909,11.20923104,32.32525635,0.002333005,0.415039038,9.505396825,Archival,50,2
1/1/24,A2M,8.501424857,9.501080785,30.06933253,-0.04165233,0.650773668,9.633710317,Archival,50,2
1/1/24,A7M,9.490440573,9.728132111,31.56972626,-0.006790714,0.650773668,9.640515873,Archival,100,2
1/1/24,RTWB,9.490440573,9.728132111,31.56972626,-0.00625504,0.650773668,9.640515873,RealTime,64,2
1/1/24,T2M,10.00264754,10.02943707,32.07127639,-0.000744153,0.650773668,9.640436508,Archival,79,2
1/15/24,A2M,6.840714284,7.672715153,29.93494279,-0.034666703,0.360104283,9.94297619,Archival,50,2
1/15/24,A7M,7.552575077,8.905109337,30.73253659,-0.038644286,0.360104283,9.948948413,Archival,86,2
1/15/24,RTWB,7.552575077,8.905109337,30.73253659,-0.035593007,0.360104283,9.948888889,RealTime,71,2
1/15/24,T2M,8.535169431,9.598719801,31.70101397,-0.029543066,0.360104283,9.948869048,Archival,71,2
1/29/24,A2M,6.482652324,6.45897334,30.06156772,0.000986624,0.668249523,10.3810119,Archival,50,2
1/29/24,A7M,6.867104428,7.099871635,30.90358067,-0.006651429,0.668249523,10.38561508,Archival,43,2
1/29/24,RTWB,6.867104428,7.099871635,30.90358067,-0.006125454,0.668249523,10.38565476,RealTime,36,2
1/29/24,T2M,7.706452233,7.872411592,31.90174893,-0.004609982,0.668249523,10.38571429,Archival,36,2
2/12/24,A2M,5.945048911,6.157995973,29.94302327,-0.008872794,0.305682694,10.90035714,Archival,50,2
2/12/24,A7M,6.499771016,6.887563876,31.08115237,-0.011079286,0.305682694,10.90349206,Archival,29,2
2/12/24,RTWB,6.499771016,6.887563876,31.08115237,-0.010205075,0.305682694,10.90355159,RealTime,29,2
2/12/24,T2M,7.163207735,7.240447419,31.99988815,-0.002145547,0.305682694,10.90353175,Archival,29,2
2/26/24,A2M,6.794740166,6.631910869,30.63322108,0.006784554,0.756653351,11.46329365,Archival,0,2
2/26/24,A7M,6.993394,6.755977528,30.90795898,0.006783571,0.756653351,11.465,Archival,36,2
2/26/24,RTWB,6.993394,6.755977528,30.90795898,0.006247802,0.756653351,11.46496032,RealTime,29,2
2/26/24,T2M,7.274138212,7.010731731,31.41611644,0.007316847,0.756653351,11.46496032,Archival,21,2
3/11/24,A2M,8.271932874,7.771239485,29.9933063,0.020862225,0.252799345,12.04444444,Archival,29,2
3/11/24,A7M,8.158967052,7.913224697,30.89268848,0.007021429,0.252799345,12.04450397,Archival,64,2
3/11/24,RTWB,8.158967052,7.913224697,30.89268848,0.006466904,0.252799345,12.04454365,RealTime,50,2
3/11/24,T2M,8.231980256,8.126628603,31.57334968,0.002926435,0.252799345,12.04448413,Archival,64,2
3/25/24,A2M,8.27532724,7.923691103,30.17342799,0.014651506,0.704498949,12.62577381,Archival,0,2
3/25/24,A7M,7.990537235,7.809563024,31.33484323,0.00517,0.704498949,12.62434524,Archival,7,2
3/25/24,RTWB,7.990537235,7.809563024,31.33484323,0.004762479,0.704498949,12.62434524,RealTime,14,2
3/25/24,T2M,7.945706572,7.726043429,31.80232906,0.006101754,0.704498949,12.62428571,Archival,14,2
4/8/24,A2M,9.833059119,8.032187748,29.13941631,0.075036307,0.235925876,13.11294444,Archival,0,2
4/8/24,A7M,9.45190525,7.616476441,30.20516129,0.05244,0.235925876,13.11019444,Archival,20,2
4/8/24,RTWB,9.531290314,7.646327192,30.20353404,0.049604293,0.24750053,13.13507576,RealTime,14,2
4/8/24,T2M,9.057341814,7.374564028,30.95309467,0.046743827,0.235925876,13.11008333,Archival,40,2
4/22/24,RTWB,11.10454471,8.109462295,30.23220498,0.078817958,0.653355633,13.71708333,RealTime,36,2
5/6/24,RTWB,12.427029,9.464850698,30.33233983,0.077952061,0.363830282,14.18218254,RealTime,21,2
5/20/24,RTWB,15.77386223,11.21987336,29.61208412,0.119841812,0.604021716,14.54680556,RealTime,7,2
6/3/24,RTWB,19.6076201,11.19900376,28.85769939,0.221279377,0.38531324,14.77073413,RealTime,0,2
6/17/24,RTWB,22.35679654,11.59487513,30.53290149,0.283208458,0.553841761,14.82349206,RealTime,0,2
7/1/24,RTWB,23.10300214,12.91693034,31.83881787,0.268054521,0.407223483,14.69779762,RealTime,0,2
7/15/24,RTWB,23.81314087,13.9519949,32.03308487,0.259503841,0.284317608,14.56888889,RealTime,0,2
10/21/24,RTWB,17.7044611,17.31609488,31.98451352,0.010220164,0.688487451,10.62072917,RealTime,0,2
11/4/24,RTWB,17.11093071,16.90018722,32.17824227,0.005545881,0.30521732,10.24134921,RealTime,0,2
11/18/24,RTWB,15.07990715,15.48321506,32.60446112,-0.010613368,0.788912824,9.841369048,RealTime,14,2
12/2/24,RTWB,12.3983061,13.64480448,33.21070235,-0.032802589,0.25161719,9.581369048,RealTime,43,2
12/16/24,RTWB,10.63496733,10.80486665,33.31411879,-0.004471033,0.73449209,9.502797619,RealTime,43,2
12/30/24,RTWB,9.90291214,10.45222521,33.25177002,-0.014455608,0.48865595,9.538611111,RealTime,0,2
