Date,Site,sst,bottom_temp,sss,stratification,phase,daylight_hours,week_start,site,device_type,days_monitored,days_present,percent_occurrence,period
9/12/16,A2M,23.13731766,21.0814991,31.98599379,0.085659107,0.435153841,12.4356746,9/12/16,A2M,Archival,7,0,0,1
9/12/16,A7M,23.11541775,18.03569576,32.16494261,0.145135714,0.435153841,12.43484127,9/12/16,A7M,Archival,7,0,0,1
9/12/16,T2M,22.89522961,15.99106557,32.2520534,0.191782335,0.435153841,12.43484127,9/12/16,T2M,Archival,7,0,0,1
9/19/16,A2M,23.24943216,21.63628469,31.9161535,0.067214478,0.69253737,12.14865079,9/19/16,A2M,Archival,7,0,0,1
9/19/16,A7M,22.92713656,19.11097118,32.23405021,0.109032857,0.69253737,12.14849206,9/19/16,A7M,Archival,7,0,0,1
9/19/16,T2M,22.78160695,17.12202127,32.52329363,0.157210713,0.69253737,12.14857143,9/19/16,T2M,Archival,7,0,0,1
9/26/16,A2M,21.65307508,20.57027926,31.71476664,0.045116493,0.652885986,11.86087302,9/26/16,A2M,Archival,7,0,0,1
9/26/16,A7M,21.55451339,18.91843905,32.05213356,0.075315714,0.652885986,11.86154762,9/26/16,A7M,Archival,7,0,0,1
9/26/16,T2M,21.40521131,16.06303256,32.42314257,0.148393854,0.652885986,11.86150794,9/26/16,T2M,Archival,7,1,14.28571429,1
10/3/16,A2M,20.88912909,20.26323155,31.54977417,0.026079064,0.154898989,11.5743254,10/3/16,A2M,Archival,7,0,0,1
10/3/16,A7M,20.7740266,19.59478705,32.0193318,0.033692857,0.154898989,11.57563492,10/3/16,A7M,Archival,7,0,0,1
10/3/16,T2M,20.05985968,18.05362511,32.64362172,0.055728738,0.154898989,11.57571429,10/3/16,T2M,Archival,7,0,0,1
10/10/16,A2M,18.93191828,18.83108357,31.99299676,0.004201448,0.383332733,11.2909127,10/10/16,A2M,Archival,7,0,0,1
10/10/16,A7M,18.8799948,18.73963656,32.53000968,0.00401,0.383332733,11.29309524,10/10/16,A7M,Archival,7,0,0,1
10/10/16,T2M,18.59112712,18.33664567,33.10002027,0.007068929,0.383332733,11.29297619,10/10/16,T2M,Archival,7,0,0,1
10/17/16,A2M,19.28530557,19.09947641,31.6515571,0.007742882,0.642671292,11.01305556,10/17/16,A2M,Archival,7,0,0,1
10/17/16,A7M,19.25040735,18.86214147,32.06388474,0.011092857,0.642671292,11.01599206,10/17/16,A7M,Archival,7,1,14.28571429,1
10/17/16,T2M,19.15695,18.52499226,32.78202983,0.017554381,0.642671292,11.01603175,10/17/16,T2M,Archival,7,1,14.28571429,1
10/24/16,A2M,17.71120916,17.93625478,32.44901439,-0.0093769,0.88452803,10.74392857,10/24/16,A2M,Archival,7,0,0,1
10/24/16,A7M,17.61458669,17.10756438,32.59220014,0.014487143,0.88452803,10.74742063,10/24/16,A7M,Archival,7,0,0,1
10/24/16,T2M,17.70706967,15.76539843,32.89492961,0.053935312,0.88452803,10.74753968,10/24/16,T2M,Archival,7,0,0,1
10/31/16,A2M,17.31090028,17.37435314,32.44679151,-0.002643869,0.102139826,10.48710317,10/31/16,A2M,Archival,7,0,0,1
10/31/16,A7M,17.32193484,17.01237134,32.78278078,0.008844286,0.102139826,10.49150794,10/31/16,A7M,Archival,7,0,0,1
10/31/16,T2M,17.36386408,16.22971071,33.07594136,0.03150426,0.102139826,10.49142857,10/31/16,T2M,Archival,7,0,0,1
11/7/16,A2M,16.07968521,16.16672162,32.37254061,-0.003626517,0.331970628,10.24734127,11/7/16,A2M,Archival,7,0,0,1
11/7/16,A7M,16.25596905,16.28244972,32.86614009,-0.000754286,0.331970628,10.25234127,11/7/16,A7M,Archival,7,1,14.28571429,1
11/7/16,T2M,16.43553135,16.44911943,33.13688878,-0.000377447,0.331970628,10.25234127,11/7/16,T2M,Archival,7,1,14.28571429,1
11/14/16,A2M,14.82015078,14.95642934,32.4510607,-0.005678273,0.591044434,10.02992063,11/14/16,A2M,Archival,7,1,14.28571429,1
11/14/16,A7M,15.33317702,15.36520031,32.90474973,-0.000914286,0.591044434,10.03559524,11/14/16,A7M,Archival,7,0,0,1
11/14/16,T2M,15.62568692,15.72493444,33.21708897,-0.002756876,0.591044434,10.03559524,11/14/16,T2M,Archival,7,0,0,1
11/21/16,A2M,12.75736223,12.78308964,32.57676097,-0.001071981,0.830538068,9.841031746,11/21/16,A2M,Archival,7,1,14.28571429,1
11/21/16,A7M,13.82409559,13.93622126,33.06204006,-0.003202857,0.830538068,9.84734127,11/21/16,A7M,Archival,7,1,14.28571429,1
11/21/16,T2M,14.44607462,15.10293048,33.53831863,-0.018245996,0.830538068,9.84734127,11/21/16,T2M,Archival,7,0,0,1
11/28/16,A2M,12.06656933,12.44274314,32.55559095,-0.015673909,0.378992776,9.687361111,11/28/16,A2M,Archival,6,3,50,1
11/28/16,A7M,12.98991241,13.5735774,33.08685913,-0.0166755,0.345728166,9.693888889,11/28/16,A7M,Archival,7,1,14.28571429,1
11/28/16,T2M,13.71202483,14.28932385,33.5591013,-0.016036084,0.345728166,9.693777778,11/28/16,T2M,Archival,7,0,0,1
12/5/16,A2M,11.12024593,11.18749428,32.52802004,-0.002802014,0.279231244,9.573968254,12/5/16,A2M,Archival,7,1,14.28571429,1
12/5/16,A7M,12.1074652,12.24143274,33.07853426,-0.003828571,0.279231244,9.580952381,12/5/16,A7M,Archival,7,0,0,1
12/5/16,T2M,12.7670002,12.83767319,33.51649638,-0.001963139,0.279231244,9.581031746,12/5/16,T2M,Archival,7,0,0,1
12/12/16,A2M,9.846021108,9.909935952,32.49659402,-0.002663118,0.539370367,9.506785714,12/12/16,A2M,Archival,7,2,28.57142857,1
12/12/16,A7M,11.41545732,11.60812541,33.25269917,-0.005504286,0.539370367,9.514007937,12/12/16,A7M,Archival,7,2,28.57142857,1
12/12/16,T2M,12.2038987,12.30992045,33.67150933,-0.002945049,0.539370367,9.513968254,12/12/16,T2M,Archival,7,0,0,1
12/19/16,A2M,8.719627108,9.103893416,32.55973979,-0.016011096,0.775443484,9.488730159,12/19/16,A2M,Archival,7,3,42.85714286,1
12/19/16,A7M,10.13758428,10.58355413,33.3359593,-0.012742857,0.775443484,9.495952381,12/19/16,A7M,Archival,7,2,28.57142857,1
12/19/16,T2M,11.62666948,11.82598891,34.03548813,-0.005536651,0.775443484,9.495952381,12/19/16,T2M,Archival,7,0,0,1
12/26/16,A2M,8.447739657,9.52534339,32.6582112,-0.044900155,0.624980975,9.518055556,12/26/16,A2M,Archival,7,3,42.85714286,1
12/26/16,A7M,9.731303776,11.17183338,33.34435362,-0.041157059,0.624980975,9.525261438,12/26/16,A7M,Archival,7,6,85.71428571,1
12/26/16,T2M,11.25377273,11.61582438,34.11387253,-0.01005699,0.926498361,9.51212963,12/26/16,T2M,Archival,3,0,0,1
1/2/17,A2M,8.140545178,8.504701392,32.93592606,-0.01517318,0.233356294,9.604925926,1/2/17,A2M,Archival,7,6,85.71428571,1
1/2/17,A7M,9.136321004,9.88672835,33.46956965,-0.021439333,0.233356294,9.611814815,1/2/17,A7M,Archival,7,5,71.42857143,1
1/2/17,T2M,9.82127285,9.883094788,33.95727921,-0.001717276,0.33626985,9.655555556,1/2/17,T2M,Archival,1,0,0,1
1/9/17,A2M,6.865679945,7.728718894,32.59068571,-0.035959956,0.483919311,9.727936508,1/9/17,A2M,Archival,7,2,28.57142857,1
1/9/17,A7M,8.306604045,8.895112719,33.25900214,-0.016814286,0.483919311,9.734404762,1/9/17,A7M,Archival,7,3,42.85714286,1
1/9/17,T2M,9.821552549,9.8148692,33.86365128,0.000185648,0.483919311,9.734285714,1/9/17,T2M,Archival,7,5,71.42857143,1
1/16/17,A2M,7.168196883,7.918917247,32.40349415,-0.031280015,0.720006031,9.893809524,1/16/17,A2M,Archival,7,2,28.57142857,1
1/16/17,A7M,8.356755257,9.177985736,33.03174863,-0.023462857,0.720006031,9.89984127,1/16/17,A7M,Archival,7,1,14.28571429,1
1/16/17,T2M,9.883044243,9.978679521,33.72405625,-0.002656535,0.720006031,9.899801587,1/16/17,T2M,Archival,7,3,42.85714286,1
1/23/17,A2M,6.72197846,6.959812641,32.36534745,-0.009909757,0.790464894,10.09349206,1/23/17,A2M,Archival,7,1,14.28571429,1
1/23/17,A7M,7.480991364,7.788200583,32.96369989,-0.008777143,0.790464894,10.09904762,1/23/17,A7M,Archival,7,2,28.57142857,1
1/23/17,T2M,8.387219021,8.53143692,33.44947161,-0.004006053,0.790464894,10.09892857,1/23/17,T2M,Archival,7,1,14.28571429,1
1/30/17,A2M,6.107201168,6.954063075,32.55046027,-0.035285913,0.172941621,10.32059524,1/30/17,A2M,Archival,7,0,0,1
1/30/17,A7M,7.452913897,8.575959069,32.94386946,-0.032087143,0.172941621,10.3252381,1/30/17,A7M,Archival,7,1,14.28571429,1
1/30/17,T2M,8.350524358,9.500298636,33.19435447,-0.031938174,0.172941621,10.32531746,1/30/17,T2M,Archival,7,1,14.28571429,1
2/6/17,A2M,5.588695935,6.647502763,32.43244171,-0.044116951,0.431451852,10.56896825,2/6/17,A2M,Archival,7,0,0,1
2/6/17,A7M,6.676828861,8.511341504,33.01070077,-0.052415714,0.431451852,10.57321429,2/6/17,A7M,Archival,7,0,0,1
2/6/17,T2M,7.736164979,9.188877651,33.4583871,-0.04035313,0.431451852,10.57313492,2/6/17,T2M,Archival,7,1,14.28571429,1
2/13/17,A2M,5.356294904,5.61312655,32.83057295,-0.010701318,0.664912134,10.83349206,2/13/17,A2M,Archival,7,0,0,1
2/13/17,A7M,6.096205166,6.373019764,33.33110319,-0.00791,0.664912134,10.83690476,2/13/17,A7M,Archival,7,0,0,1
2/13/17,T2M,6.415959971,7.058699199,33.53032357,-0.017853867,0.664912134,10.83694444,2/13/17,T2M,Archival,7,0,0,1
2/20/17,A2M,6.609556879,5.642187868,32.7011479,0.040307042,0.879075907,11.10964286,2/20/17,A2M,Archival,7,0,0,1
2/20/17,A7M,7.113864558,5.991686208,33.25125177,0.032062857,0.879075907,11.1122619,2/20/17,A7M,Archival,7,0,0,1
2/20/17,T2M,7.357116291,6.485626357,33.58553805,0.024208054,0.879075907,11.1122619,2/20/17,T2M,Archival,7,0,0,1
2/27/17,A2M,6.536351749,6.418276378,32.89350837,0.004919807,0.12078529,11.39369048,2/27/17,A2M,Archival,7,0,0,1
2/27/17,A7M,6.983973639,6.810607502,33.23065676,0.004952857,0.12078529,11.39555556,2/27/17,A7M,Archival,7,1,14.28571429,1
2/27/17,T2M,7.406967163,7.310721874,33.52456229,0.00267348,0.12078529,11.39551587,2/27/17,T2M,Archival,7,2,28.57142857,1
3/6/17,A2M,6.961733546,7.007449559,33.02277156,-0.001904834,0.379036406,11.68265873,3/6/17,A2M,Archival,7,1,14.28571429,1
3/6/17,A7M,7.210223811,7.664892129,33.30881555,-0.012991429,0.379036406,11.68376984,3/6/17,A7M,Archival,7,1,14.28571429,1
3/6/17,T2M,7.69724553,8.403229032,33.64225115,-0.019610653,0.379036406,11.68365079,3/6/17,T2M,Archival,7,1,14.28571429,1
3/13/17,A2M,6.102230549,6.138456072,32.94788633,-0.001509397,0.610856713,11.97416667,3/13/17,A2M,Archival,7,1,14.28571429,1
3/13/17,A7M,6.615966388,6.64853096,33.54430117,-0.000928571,0.610856713,11.97440476,3/13/17,A7M,Archival,7,1,14.28571429,1
3/13/17,T2M,7.272666659,7.289403779,33.8904408,-0.000464927,0.610856713,11.97448413,3/13/17,T2M,Archival,7,0,0,1
3/20/17,A2M,5.678166526,5.394673416,32.45514243,0.011812213,0.825354868,12.26615079,3/20/17,A2M,Archival,7,1,14.28571429,1
3/20/17,A7M,5.830283097,5.691173486,33.23905127,0.003975714,0.825354868,12.26575397,3/20/17,A7M,Archival,7,3,42.85714286,1
3/20/17,T2M,6.515175819,6.278751237,33.93538938,0.00656735,0.825354868,12.2656746,3/20/17,T2M,Archival,7,2,28.57142857,1
3/27/17,A2M,6.256843771,5.135595185,31.73202515,0.046718691,0.354651112,12.55686508,3/27/17,A2M,Archival,7,1,14.28571429,1
3/27/17,A7M,6.355171953,5.667777334,32.48839297,0.01964,0.354651112,12.55555556,3/27/17,A7M,Archival,7,0,0,1
3/27/17,T2M,6.898928301,6.448014055,33.57604272,0.012525396,0.354651112,12.55555556,3/27/17,T2M,Archival,7,0,0,1
4/3/17,A2M,7.234888349,5.919165543,32.19085448,0.054821784,0.327674146,12.84404762,4/3/17,A2M,Archival,7,0,0,1
4/3/17,A7M,7.06619324,5.932529995,32.70855549,0.03239,0.327674146,12.84202381,4/3/17,A7M,Archival,7,1,14.28571429,1
4/3/17,T2M,6.813033513,6.319054944,33.2430202,0.013721627,0.327674146,12.84206349,4/3/17,T2M,Archival,7,0,0,1
4/10/17,A2M,9.134307043,7.452461515,32.76547187,0.070076897,0.559821014,13.1259127,4/10/17,A2M,Archival,7,0,0,1
4/10/17,A7M,9.149852888,7.60441494,32.76972253,0.044155714,0.559821014,13.12305556,4/10/17,A7M,Archival,7,0,0,1
4/10/17,T2M,8.866075243,8.028058052,32.89101028,0.023278255,0.559821014,13.12305556,4/10/17,T2M,Archival,7,0,0,1
4/17/17,A2M,11.22581468,7.829422133,32.51794379,0.141516356,0.772936543,13.39972222,4/17/17,A2M,Archival,7,0,0,1
4/17/17,A7M,11.19430242,7.985115596,32.91918673,0.091691429,0.772936543,13.39607143,4/17/17,A7M,Archival,7,0,0,1
4/17/17,T2M,11.2252591,8.225674084,32.94191742,0.083321806,0.772936543,13.39615079,4/17/17,T2M,Archival,7,0,0,1
4/24/17,A2M,12.13193662,8.504905224,31.42175756,0.151126308,0.447903518,13.66246032,4/24/17,A2M,Archival,7,0,0,1
4/24/17,A7M,11.72389657,7.255357742,32.03891318,0.127672857,0.447903518,13.65805556,4/24/17,A7M,Archival,7,0,0,1
4/24/17,T2M,12.09027549,7.285684858,32.86685671,0.133460851,0.447903518,13.65805556,4/24/17,T2M,Archival,7,0,0,1
5/1/17,A2M,12.89851652,8.883736747,31.85458429,0.16728249,0.277274551,13.91039683,5/1/17,A2M,Archival,7,0,0,1
5/1/17,A7M,13.05605452,8.287226609,31.89136342,0.136251429,0.277274551,13.90535714,5/1/17,A7M,Archival,7,0,0,1
5/1/17,T2M,13.20727199,8.164650508,31.94536591,0.140072819,0.277274551,13.90539683,5/1/17,T2M,Archival,7,0,0,1
5/8/17,A2M,13.65152618,9.9070564,32.20429393,0.156019574,0.506210814,14.1393254,5/8/17,A2M,Archival,7,0,0,1
5/8/17,A7M,13.48363427,8.383719172,32.38469478,0.145711429,0.506210814,14.13380952,5/8/17,A7M,Archival,7,0,0,1
5/8/17,T2M,13.42636694,7.556348051,32.62015098,0.16305608,0.506210814,14.13369048,5/8/17,T2M,Archival,7,0,0,1
5/15/17,A2M,14.70266805,10.56038856,31.06742641,0.172594979,0.721819831,14.34456349,5/15/17,A2M,Archival,7,0,0,1
5/15/17,A7M,14.22927257,8.401231221,31.85488456,0.166515714,0.721819831,14.33825397,5/15/17,A7M,Archival,7,0,0,1
5/15/17,T2M,13.89649337,7.686041423,32.56495939,0.172512554,0.721819831,14.33833333,5/15/17,T2M,Archival,7,0,0,1
5/22/17,A2M,14.98177569,11.57505104,31.40418816,0.141946861,0.54227677,14.5206746,5/22/17,A2M,Archival,7,0,0,1
5/22/17,A7M,14.38491494,8.736984593,32.0689076,0.16137,0.54227677,14.51388889,5/22/17,A7M,Archival,7,0,0,1
5/22/17,T2M,14.08639881,7.86688539,32.84134347,0.172764262,0.54227677,14.51396825,5/22/17,T2M,Archival,7,0,0,1
5/29/17,A2M,16.56077426,12.28697436,31.57146645,0.178074996,0.227685269,14.6625,5/29/17,A2M,Archival,7,0,0,1
5/29/17,A7M,16.23065908,9.522859028,31.89303807,0.191651429,0.227685269,14.65527778,5/29/17,A7M,Archival,7,0,0,1
5/29/17,T2M,16.23550892,8.511333874,32.44479098,0.214560418,0.227685269,14.65531746,5/29/17,T2M,Archival,7,0,0,1
6/5/17,A2M,17.69450814,12.15437385,30.75697354,0.230838929,0.453099328,14.7652381,6/5/17,A2M,Archival,7,0,0,1
6/5/17,A7M,16.9868096,10.20856435,31.22639411,0.193662857,0.453099328,14.75777778,6/5/17,A7M,Archival,7,1,14.28571429,1
6/5/17,T2M,16.74214636,9.441189221,31.96639143,0.202804365,0.453099328,14.75785714,6/5/17,T2M,Archival,7,1,14.28571429,1
6/12/17,A2M,20.31047685,12.25929628,30.31928607,0.335465857,0.671736648,14.82531746,6/12/17,A2M,Archival,10,1,10,1
6/12/17,A7M,20.16580909,10.84538896,30.54292897,0.266298571,0.671736648,14.81757937,6/12/17,A7M,Archival,10,1,10,1
6/12/17,T2M,20.12429156,10.18819182,31.04125404,0.27600277,0.671736648,14.81753968,6/12/17,T2M,Archival,9,0,0,1
6/19/17,A2M,19.21243722,12.84072576,31.57480022,0.265487977,0.7771708,14.84003968,6/19/17,A2M,Archival,7,0,0,1
6/19/17,A7M,20.68704741,11.70980154,31.58038848,0.256494286,0.7771708,14.83234127,6/19/17,A7M,Archival,7,1,14.28571429,1
6/19/17,T2M,21.328225,10.90414225,31.57435226,0.289557854,0.7771708,14.83242063,6/19/17,T2M,Archival,7,1,14.28571429,1
6/26/17,A2M,20.48943901,13.95928642,31.70494434,0.272089691,0.178535693,14.80936508,6/26/17,A2M,Archival,7,0,0,1
6/26/17,A7M,21.37133517,12.24271761,32.21276801,0.260817143,0.178535693,14.8018254,6/26/17,A7M,Archival,7,0,0,1
6/26/17,T2M,22.30185808,10.65176514,32.2469744,0.323613693,0.178535693,14.8018254,6/26/17,T2M,Archival,7,0,0,1
7/3/17,A2M,22.03352737,13.86073753,32.09254564,0.34053291,0.40138401,14.73440476,7/3/17,A2M,Archival,7,0,0,1
7/3/17,A7M,23.2982957,11.58574063,32.59880665,0.334645714,0.40138401,14.72710317,7/3/17,A7M,Archival,7,0,0,1
7/3/17,T2M,23.90480941,9.757641111,32.69319916,0.392976897,0.40138401,14.72706349,7/3/17,T2M,Archival,7,0,0,1
7/10/17,A2M,23.72166906,13.49448585,31.25394494,0.426132634,0.622283433,14.61833333,7/10/17,A2M,Archival,7,0,0,1
7/10/17,A7M,24.84283311,11.4159753,31.83070074,0.383624286,0.622283433,14.61126984,7/10/17,A7M,Archival,7,0,0,1
7/10/17,T2M,25.61754581,10.15808024,32.29820279,0.429429599,0.622283433,14.61134921,7/10/17,T2M,Archival,7,0,0,1
7/17/17,A2M,24.59306935,14.24939346,31.07033403,0.430986495,0.873289235,14.46535714,7/17/17,A2M,Archival,7,0,0,1
7/17/17,A7M,25.9081756,11.76231507,31.727611,0.404168571,0.873289235,14.45869048,7/17/17,A7M,Archival,7,0,0,1
7/17/17,T2M,26.80104501,10.37883554,32.06851823,0.456172485,0.873289235,14.45876984,7/17/17,T2M,Archival,7,0,0,1
7/24/17,A2M,23.36581993,15.77655424,31.56250763,0.316219404,0.129360675,14.28047619,7/24/17,A2M,Archival,7,0,0,1
7/24/17,A7M,24.11162567,12.63073526,31.70069586,0.328024286,0.129360675,14.27448413,7/24/17,A7M,Archival,7,0,0,1
7/24/17,T2M,24.97437341,10.49267796,31.77133479,0.402269318,0.129360675,14.27436508,7/24/17,T2M,Archival,7,0,0,1
7/31/17,A2M,23.48557554,18.5949688,31.94515692,0.203775281,0.351468929,14.06904762,7/31/17,A2M,Archival,7,0,0,1
7/31/17,A7M,23.33758409,13.38322585,32.22352982,0.284411429,0.351468929,14.06369048,7/31/17,A7M,Archival,7,0,0,1
7/31/17,T2M,23.36304256,11.17085089,32.08614976,0.338671991,0.351468929,14.06361111,7/31/17,T2M,Archival,7,0,0,1
8/7/17,A2M,23.94359153,17.31826496,31.76482609,0.276055274,0.572751872,13.83611111,8/7/17,A2M,Archival,7,0,0,1
8/7/17,A7M,24.373903,13.09105587,32.24444035,0.322365714,0.572751872,13.83126984,8/7/17,A7M,Archival,7,0,0,1
8/7/17,T2M,24.14055416,11.29265118,32.09713527,0.356886194,0.572751872,13.83130952,8/7/17,T2M,Archival,7,0,0,1
8/14/17,A2M,25.19170734,16.76658317,31.70445415,0.35104684,0.82577895,13.58603175,8/14/17,A2M,Archival,7,0,0,1
8/14/17,A7M,25.56823077,13.01663549,32.10051918,0.358615714,0.82577895,13.58210317,8/14/17,A7M,Archival,7,0,0,1
8/14/17,T2M,25.45071275,10.83650671,31.99283791,0.405950168,0.82577895,13.58210317,8/14/17,T2M,Archival,7,0,0,1
8/21/17,A2M,25.42244366,17.63620513,32.13688442,0.324426605,0.222427736,13.32333333,8/21/17,A2M,Archival,7,0,0,1
8/21/17,A7M,25.7693615,14.0591338,32.0958083,0.334578571,0.222427736,13.31988095,8/21/17,A7M,Archival,7,0,0,1
8/21/17,T2M,25.72235816,12.01018361,31.96780722,0.380893737,0.222427736,13.32,8/21/17,T2M,Archival,7,0,0,1
8/28/17,A2M,23.37520354,21.66708265,31.70980399,0.071171704,0.300232566,13.05063492,8/28/17,A2M,Archival,7,0,0,1
8/28/17,A7M,23.40964181,17.23957607,31.61117826,0.176285714,0.300232566,13.04809524,8/28/17,A7M,Archival,7,0,0,1
8/28/17,T2M,22.85754803,14.35268034,31.78054919,0.236246325,0.300232566,13.04821429,8/28/17,T2M,Archival,7,0,0,1
9/4/17,A2M,22.4888807,18.07953698,31.2619915,0.183722655,0.523013755,12.77126984,9/4/17,A2M,Archival,7,0,0,1
9/4/17,A7M,22.46382059,14.11792455,31.57566833,0.238452857,0.523013755,12.76944444,9/4/17,A7M,Archival,7,0,0,1
9/4/17,T2M,22.25437164,13.23325811,31.72961807,0.250586487,0.523013755,12.76948413,9/4/17,T2M,Archival,7,0,0,1
9/11/17,A2M,22.24255671,19.34747178,31.0687809,0.120628539,0.77714714,12.48718254,9/11/17,A2M,Archival,7,0,0,1
9/11/17,A7M,22.06162671,16.24076448,31.42678016,0.166311429,0.77714714,12.48611111,9/11/17,A7M,Archival,7,0,0,1
9/11/17,T2M,22.03316089,14.52814579,31.61396245,0.208472642,0.77714714,12.48619048,9/11/17,T2M,Archival,7,0,0,1
9/18/17,A2M,22.27885955,20.78592191,31.14926447,0.062205735,0.457019986,12.20031746,9/18/17,A2M,Archival,7,0,0,1
9/18/17,A7M,21.68217468,18.82685607,31.17852184,0.081581429,0.457019986,12.20015873,9/18/17,A7M,Archival,7,0,0,1
9/18/17,T2M,21.25256702,16.15342685,31.4411365,0.141642782,0.457019986,12.20011905,9/18/17,T2M,Archival,7,0,0,1
9/25/17,A2M,21.87588092,21.33009529,31.23900059,0.022741068,0.247906401,11.91257937,9/25/17,A2M,Archival,7,0,0,1
9/25/17,A7M,21.07180187,19.17934363,31.40636008,0.05407,0.247906401,11.91301587,9/25/17,A7M,Archival,7,0,0,1
9/25/17,T2M,20.54920823,17.03515952,31.86368833,0.097612464,0.247906401,11.91313492,9/25/17,T2M,Archival,7,0,0,1
10/2/17,A2M,21.24547604,19.93567358,31.20930563,0.054575103,0.473085877,11.62571429,10/2/17,A2M,Archival,7,0,0,1
10/2/17,A7M,20.75943075,17.94657271,31.51965441,0.080368571,0.473085877,11.62690476,10/2/17,A7M,Archival,7,0,0,1
10/2/17,T2M,20.23438099,16.52154514,32.13827814,0.103134329,0.473085877,11.62702381,10/2/17,T2M,Archival,7,0,0,1
10/9/17,A2M,21.45276642,19.58667701,31.15513502,0.077753725,0.727357246,11.34150794,10/9/17,A2M,Archival,7,0,0,1
10/9/17,A7M,21.15157209,17.92928219,31.4694064,0.092067143,0.727357246,11.34357143,10/9/17,A7M,Archival,7,0,0,1
10/9/17,T2M,20.80430903,16.84597138,31.74446978,0.109953824,0.727357246,11.34353175,10/9/17,T2M,Archival,7,0,0,1
10/16/17,A2M,19.82621656,19.59856333,30.9673105,0.009485551,0.548546875,11.0625,10/16/17,A2M,Archival,7,0,0,1
10/16/17,A7M,19.61614173,18.66018459,31.64683124,0.027312857,0.548546875,11.06519841,10/16/17,A7M,Archival,7,0,0,1
10/16/17,T2M,19.34499659,17.93539401,32.05725261,0.039155627,0.548546875,11.06535714,10/16/17,T2M,Archival,7,0,0,1
10/23/17,A2M,19.29672895,18.81120818,31.16851943,0.020230032,0.194340122,10.79150794,10/23/17,A2M,Archival,7,0,0,1
10/23/17,A7M,19.19882011,17.95036098,31.77818162,0.03567,0.194340122,10.79515873,10/23/17,A7M,Archival,7,0,0,1
10/23/17,T2M,18.99931281,17.53050722,32.18276106,0.040800155,0.194340122,10.79496032,10/23/17,T2M,Archival,7,0,0,1
10/30/17,A2M,18.41136197,18.70687457,31.72172901,-0.012313025,0.41890385,10.53222222,10/30/17,A2M,Archival,7,0,0,1
10/30/17,A7M,18.48669897,18.53845433,31.919284,-0.001478571,0.41890385,10.53646825,10/30/17,A7M,Archival,7,0,0,1
10/30/17,T2M,18.45927375,18.47742244,32.19611549,-0.00050413,0.41890385,10.53642857,10/30/17,T2M,Archival,7,0,0,1
11/6/17,A2M,17.30964742,17.36924008,31.570364,-0.002483027,0.67636453,10.28888889,11/6/17,A2M,Archival,7,0,0,1
11/6/17,A7M,17.38442721,17.67040716,31.82633046,-0.00817,0.67636453,10.29384921,11/6/17,A7M,Archival,7,0,0,1
11/6/17,T2M,17.46398217,17.87846483,32.22379548,-0.011513407,0.67636453,10.29392857,11/6/17,T2M,Archival,7,0,0,1
11/13/17,A2M,14.86986923,14.8811621,31.54742704,-0.000470536,0.779019855,10.06706349,11/13/17,A2M,Archival,7,0,0,1
11/13/17,A7M,15.30977167,15.25167329,31.99071993,0.00166,0.779019855,10.0727381,11/13/17,A7M,Archival,7,0,0,1
11/13/17,T2M,15.6970238,15.74619729,32.4669511,-0.00136593,0.779019855,10.07269841,11/13/17,T2M,Archival,7,0,0,1
11/20/17,A2M,14.05531168,14.4577899,31.6759572,-0.016769926,0.094418385,9.910833333,11/20/17,A2M,Archival,4,0,0,1
11/20/17,A7M,14.86282334,15.28315199,32.40833547,-0.012007692,0.100154829,9.911923077,11/20/17,A7M,Archival,5,1,20,1
11/20/17,T2M,15.2456882,14.94247866,32.78768539,0.008422488,0.094418385,9.916805556,11/20/17,T2M,Archival,4,0,0,1
5/24/21,RTWB,17.27451444,13.16210532,32.15063286,0.108221293,0.577800006,14.589375,5/24/21,RTWB,RealTime,4,0,0,2
5/31/21,RTWB,16.39920494,12.92138604,32.35311454,0.09152155,0.768732581,14.68809524,5/31/21,RTWB,RealTime,6,0,0,2
6/7/21,RTWB,19.57360131,12.40901061,31.91826058,0.188541861,0.558023615,14.77904762,6/7/21,RTWB,RealTime,7,0,0,2
6/14/21,RTWB,21.29359218,13.16975076,31.85036496,0.2137853,0.215495585,14.82626984,6/14/21,RTWB,RealTime,7,1,14.28571429,2
6/21/21,RTWB,21.98750659,14.46248559,32.04516874,0.198026869,0.473816093,14.82837302,6/21/21,RTWB,RealTime,7,0,0,2
6/28/21,RTWB,23.76690265,13.93093422,32.20313917,0.258841274,0.718912104,14.78515873,6/28/21,RTWB,RealTime,6,0,0,2
7/5/21,RTWB,23.36409378,14.43823487,32.29937717,0.234891024,0.791806249,14.69861111,7/5/21,RTWB,RealTime,7,0,0,2
7/12/21,RTWB,24.07437652,15.58626488,32.65623147,0.223371359,0.16707838,14.57210317,7/12/21,RTWB,RealTime,7,0,0,2
7/19/21,RTWB,24.31327057,14.98436833,32.6453961,0.245497427,0.427281141,14.41007937,7/19/21,RTWB,RealTime,7,0,0,2
7/26/21,RTWB,24.28492519,12.90666171,32.1852556,0.299427986,0.669098359,14.21777778,7/26/21,RTWB,RealTime,7,0,0,2
8/2/21,RTWB,23.51495443,12.3337292,32.46497563,0.294242769,0.88373004,14.00047619,8/2/21,RTWB,RealTime,7,0,0,2
8/9/21,RTWB,24.77655547,13.63697025,31.52164487,0.29314698,0.119329712,13.76297619,8/9/21,RTWB,RealTime,7,0,0,2
