"period","Site","sst","bottom_temp","sss","stratification","phase","daylight_hours"
2016-04-04,"T2M",8.9621133805,9.08078432078571,33.16913196,-0.00329641492857143,0.397793935175838,13.032996031746
2016-04-18,"A2M",11.1848466042857,8.84945038428571,32.1742356164286,0.097308176,0.573515935595279,13.5780357142857
2016-04-18,"A7M",10.6724646441429,8.11104839192857,32.7115764621429,0.0731835714285714,0.573515935595279,13.5740476190476
2016-04-18,"T2M",10.3147532605714,7.97308509678571,33.1012567785714,0.0650463378571429,0.573515935595279,13.5739484126984
2016-05-02,"A2M",12.5253530235714,10.5933209128571,31.7177986428571,0.0805013378571429,0.419458923569789,14.0657341269841
2016-05-02,"A7M",11.8342355314286,9.41169391385714,32.3414269842857,0.0692164285714286,0.419458923569789,14.0602380952381
2016-05-02,"T2M",11.4885925564286,8.64681577664286,32.7742988042857,0.0789382438571429,0.419458923569789,14.0602579365079
2016-05-16,"A2M",14.0260884428571,11.4906890057143,31.2099027635714,0.105641643214286,0.523196209589883,14.4637698412698
2016-05-16,"A7M",13.5604462628571,10.2309786247143,32.0027309142857,0.0951278571428572,0.523196209589883,14.4571825396825
2016-05-16,"T2M",13.2704201421429,10.1155490865,32.7000628871429,0.087635307,0.523196209589883,14.4570634920635
2016-05-30,"A2M",18.8479637421429,12.3674021442857,31.0235545292857,0.2700234,0.442322147527555,14.7316468253968
2016-05-30,"A7M",19.0876083371429,11.0696259907143,31.2682867064286,0.229084285714286,0.442322147527555,14.7242063492063
2016-05-30,"T2M",18.7445027492857,10.9946388535714,31.8459672935714,0.215273997214286,0.442322147527555,14.7243253968254
2016-06-13,"A2M",20.1147120335714,12.8486345164286,31.3059547985714,0.30275323,0.471794349299311,14.8346031746032
2016-06-13,"A7M",20.0254932128571,11.8808239514286,31.7362640935714,0.232705,0.471794349299311,14.8269047619048
2016-06-13,"T2M",19.7959544321429,11.8091721535714,32.0751435407143,0.221855063357143,0.471794349299311,14.8269246031746
2016-06-27,"A2M",22.9056795657143,14.9056642407143,31.1410893028571,0.333333972071429,0.53484202714765,14.7577777777778
2016-06-27,"A7M",23.2153287614286,13.8249127521429,31.2033628735714,0.268297857142857,0.53484202714765,14.750376984127
2016-06-27,"T2M",23.1327197192857,13.2743924678571,31.4956120085714,0.2738424235,0.53484202714765,14.7503373015873
2016-07-11,"A2M",24.4514373755,15.0128867155,31.253724574,0.3932729445,0.305236187533098,14.5964583333333
2016-07-11,"A7M",25.0244112016667,12.855388005,31.3830194483333,0.347685,0.294675046046737,14.5968518518519
2016-07-11,"T2M",25.1988452925,11.510902548,31.515452291,0.3802206319,0.305236187533098,14.5895138888889
2016-07-25,"A2M",25.3589453021429,15.3661843714286,31.5798281264286,0.416365038785714,0.55775312377293,14.1364285714286
2016-07-25,"A7M",26.3428215307143,13.6738401135714,31.8888583885714,0.36197,0.55775312377293,14.1308134920635
2016-07-25,"T2M",27.0747850957143,12.4197585921429,32.2395504542857,0.407084069642857,0.55775312377293,14.1307738095238
2016-08-08,"A2M",25.9825375414286,15.2856302935714,31.8711793085714,0.445704468714286,0.371679271156141,13.6659920634921
2016-08-08,"A7M",26.9213487071429,12.4222183228571,32.0532573971429,0.414260714285714,0.371679271156141,13.6616666666667
2016-08-08,"T2M",27.3423654014286,10.9000697814286,32.1220861164286,0.456730433928571,0.371679271156141,13.6617261904762
2016-08-22,"A2M",24.60079561,16.7254837578571,31.9606549414286,0.328137993714286,0.651149937346548,13.1378968253968
2016-08-22,"A7M",25.5162722735714,13.7920740664286,32.2635405414286,0.334977142857143,0.651149937346548,13.1350595238095
2016-08-22,"T2M",26.1364808778571,11.9647274021429,32.222649165,0.393659818642857,0.651149937346548,13.1350595238095
2016-09-05,"A2M",23.3583472114286,21.9849514278571,32.004592215,0.0572248243571429,0.321260723194869,12.5780555555556
2016-09-05,"A7M",23.377714975,19.03612927,32.1153296071429,0.124045,0.321260723194869,12.5768055555556
2016-09-05,"T2M",23.1498928064286,16.0607393128571,32.3220235285714,0.196920930428571,0.321260723194869,12.5767857142857
2016-09-19,"A2M",22.4512536192857,21.1032819757143,31.8154600692857,0.0561654852142857,0.672711677777523,12.0047619047619
2016-09-19,"A7M",22.2408249714286,19.0147051135714,32.1430918828571,0.0921742857142857,0.672711677777523,12.0050198412698
2016-09-19,"T2M",22.0934091292857,16.5925269121429,32.4732181007143,0.152802283785714,0.672711677777523,12.0050396825397
2016-10-03,"A2M",19.9105236871429,19.5471575592857,31.7713854642857,0.015140256,0.269115860541918,11.432619047619
2016-10-03,"A7M",19.8270107,19.167211805,32.2746707371429,0.0188514285714286,0.269115860541918,11.4343650793651
2016-10-03,"T2M",19.3254934042857,18.19513539,32.8718209942857,0.0313988337142857,0.269115860541918,11.4343452380952
2016-10-17,"A2M",18.4982573657143,18.5178655914286,32.0502857478571,-0.000817009357142858,0.763599661088866,10.8784920634921
2016-10-17,"A7M",18.4324970242857,17.9848529271429,32.3280424392857,0.01279,0.763599661088866,10.8817063492063
2016-10-17,"T2M",18.4320098342857,17.1451953478571,32.8384797228571,0.0357448467857143,0.763599661088866,10.8817857142857
2016-10-31,"A2M",16.695292745,16.7705373764286,32.40966606,-0.00313519292857143,0.217055226826706,10.3672222222222
2016-10-31,"A7M",16.7889519421429,16.6474105278571,32.8244604392857,0.004045,0.217055226826706,10.3719246031746
2016-10-31,"T2M",16.8996977135714,16.3394150735714,33.1064150678571,0.0155634068571429,0.217055226826706,10.3718849206349
2016-11-14,"A2M",13.7887565071429,13.8697594914286,32.5139108385714,-0.00337512714285714,0.710791251026952,9.93547619047619
2016-11-14,"A7M",14.5786363057143,14.6507107871429,32.983394895,-0.00205857142857143,0.710791251026952,9.94146825396825
2016-11-14,"T2M",15.0358807685714,15.41393246,33.3777038014286,-0.0105014357857143,0.710791251026952,9.94146825396825
2016-11-28,"A2M",11.5570105769231,11.7668399069231,32.5407450753846,-0.00874288884615385,0.325275028024626,9.62630341880342
2016-11-28,"A7M",12.5379272556098,12.8912594026829,33.0825951731707,-0.0100953658536585,0.311668766896798,9.6360433604336
2016-11-28,"T2M",13.2279878239024,13.5457954639024,33.5372792682927,-0.00882799017073171,0.311668766896798,9.6360298102981
2016-12-12,"A2M",9.28282410792857,9.50691468407143,32.5281669064286,-0.00933710728571428,0.657406925974845,9.49775793650794
2016-12-12,"A7M",10.7765207973571,11.0958397728571,33.2943292335714,-0.00912357142857143,0.657406925974845,9.50498015873016
2016-12-12,"T2M",11.91528409,12.0679546757143,33.8534987307143,-0.00424084971428571,0.657406925974845,9.50496031746032
2016-12-26,"A2M",8.303742244875,9.04691745325,32.788390040625,-0.03096563584375,0.44140690578004,9.55877604166667
